donor_id,acceptor_id,donor_smiles,acceptor_smiles,source_pair_id,new_scaffold_split,orientation,class_pair,donor_canon,acceptor_canon,new_scaffold_split_721
RMQGQOUOOCATSE-UHFFFAOYSA-N,YDNMKBHNLYRERD-UHFFFAOYSA-N,CN1C(=C(C=N1)Cl)C2=CC3=C(C=C2)C(=O)N(C3)C(CC4=CC(=CC=C4)F)C=O,C1=CC=C(C=C1)S(=O)(=O)C(C2=CC=CC=C2C=O)(F)F,CBZ3-P-C0E265871020D5D1,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,Cn1ncc(Cl)c1-c1ccc2c(c1)CN(C(C=O)Cc1cccc(F)c1)C2=O,O=Cc1ccccc1C(F)(F)S(=O)(=O)c1ccccc1,mixed
YDNMKBHNLYRERD-UHFFFAOYSA-N,RMQGQOUOOCATSE-UHFFFAOYSA-N,C1=CC=C(C=C1)S(=O)(=O)C(C2=CC=CC=C2C=O)(F)F,CN1C(=C(C=N1)Cl)C2=CC3=C(C=C2)C(=O)N(C3)C(CC4=CC(=CC=C4)F)C=O,CBZ3-P-C0E265871020D5D1,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,O=Cc1ccccc1C(F)(F)S(=O)(=O)c1ccccc1,Cn1ncc(Cl)c1-c1ccc2c(c1)CN(C(C=O)Cc1cccc(F)c1)C2=O,mixed
CZMJFSWAWHUEQX-UHFFFAOYSA-N,GNTQQUAYOCBRFO-UHFFFAOYSA-N,C1CN(CC1CO)C2=C(C=C(C=C2)[N+](=O)[O-])C(=O)N3CCN(CC3)C4=C(C=C(C=C4)CC=O)F,C1=CC(=CC=C1C=O)OC(COC(F)F)(F)F,CBZ3-P-8B7B13EE9986401B,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,O=CCc1ccc(N2CCN(C(=O)c3cc([N+](=O)[O-])ccc3N3CCC(CO)C3)CC2)c(F)c1,O=Cc1ccc(OC(F)(F)COC(F)F)cc1,train
GNTQQUAYOCBRFO-UHFFFAOYSA-N,CZMJFSWAWHUEQX-UHFFFAOYSA-N,C1=CC(=CC=C1C=O)OC(COC(F)F)(F)F,C1CN(CC1CO)C2=C(C=C(C=C2)[N+](=O)[O-])C(=O)N3CCN(CC3)C4=C(C=C(C=C4)CC=O)F,CBZ3-P-8B7B13EE9986401B,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,O=Cc1ccc(OC(F)(F)COC(F)F)cc1,O=CCc1ccc(N2CCN(C(=O)c3cc([N+](=O)[O-])ccc3N3CCC(CO)C3)CC2)c(F)c1,train
GDSQXVAXGOEMKO-UHFFFAOYSA-N,GTHNXUNPTAVBMZ-UHFFFAOYSA-N,COC1=CC(=CC(=C1S)C=O)[N+](=O)[O-],CC(=O)N1CCC(C2=C1C=C(C=C2)C(F)(F)F)C=O,CBZ3-P-B790CE83D7E7363D,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,COc1cc([N+](=O)[O-])cc(C=O)c1S,CC(=O)N1CCC(C=O)c2ccc(C(F)(F)F)cc21,mixed
GTHNXUNPTAVBMZ-UHFFFAOYSA-N,GDSQXVAXGOEMKO-UHFFFAOYSA-N,CC(=O)N1CCC(C2=C1C=C(C=C2)C(F)(F)F)C=O,COC1=CC(=CC(=C1S)C=O)[N+](=O)[O-],CBZ3-P-B790CE83D7E7363D,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,CC(=O)N1CCC(C=O)c2ccc(C(F)(F)F)cc21,COc1cc([N+](=O)[O-])cc(C=O)c1S,mixed
IIKVBCGWXXUREY-UHFFFAOYSA-N,LCKKIXIKYMYKBL-GFCCVEGCSA-N,C1=CC(=CC(=C1)C2=CC=C(C=C2)OC(F)F)C=O,C1CC(=O)NC(=O)[C@H]1C2=CC(=C(N=C2)N3CCC(CC3)C=O)F,CBZ3-P-76D7723BF69DCF37,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,O=Cc1cccc(-c2ccc(OC(F)F)cc2)c1,O=CC1CCN(c2ncc([C@H]3CCC(=O)NC3=O)cc2F)CC1,mixed
LCKKIXIKYMYKBL-GFCCVEGCSA-N,IIKVBCGWXXUREY-UHFFFAOYSA-N,C1CC(=O)NC(=O)[C@H]1C2=CC(=C(N=C2)N3CCC(CC3)C=O)F,C1=CC(=CC(=C1)C2=CC=C(C=C2)OC(F)F)C=O,CBZ3-P-76D7723BF69DCF37,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,O=CC1CCN(c2ncc([C@H]3CCC(=O)NC3=O)cc2F)CC1,O=Cc1cccc(-c2ccc(OC(F)F)cc2)c1,mixed
AXTIULGXKGAAAV-UHFFFAOYSA-N,PWTRZEOXLWHJSY-UHFFFAOYSA-N,CCOC(=O)C(C=O)(C1=CC=NC=C1)F,CC1=CC(=CC(=C1Cl)C)OC2=CC(=CC(=C2)C=O)F,CBZ3-P-43EFF327E701476F,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,CCOC(=O)C(F)(C=O)c1ccncc1,Cc1cc(Oc2cc(F)cc(C=O)c2)cc(C)c1Cl,train
PWTRZEOXLWHJSY-UHFFFAOYSA-N,AXTIULGXKGAAAV-UHFFFAOYSA-N,CC1=CC(=CC(=C1Cl)C)OC2=CC(=CC(=C2)C=O)F,CCOC(=O)C(C=O)(C1=CC=NC=C1)F,CBZ3-P-43EFF327E701476F,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,Cc1cc(Oc2cc(F)cc(C=O)c2)cc(C)c1Cl,CCOC(=O)C(F)(C=O)c1ccncc1,train
GYUZFPPOIPBXRK-UHFFFAOYSA-N,PQBQRMCMQPJPNR-UHFFFAOYSA-N,CCCCCCC1=NC(=NC=C1C(F)(F)F)NC2=C(C=C(C(=C2)C)C=O)OC,C1=CC(=CC=C1C(F)(F)F)SC2=C(C=C(S2)CC=O)[N+](=O)[O-],CBZ3-P-C139CB798B9F7CFC,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,CCCCCCc1nc(Nc2cc(C)c(C=O)cc2OC)ncc1C(F)(F)F,O=CCc1cc([N+](=O)[O-])c(Sc2ccc(C(F)(F)F)cc2)s1,validation
PQBQRMCMQPJPNR-UHFFFAOYSA-N,GYUZFPPOIPBXRK-UHFFFAOYSA-N,C1=CC(=CC=C1C(F)(F)F)SC2=C(C=C(S2)CC=O)[N+](=O)[O-],CCCCCCC1=NC(=NC=C1C(F)(F)F)NC2=C(C=C(C(=C2)C)C=O)OC,CBZ3-P-C139CB798B9F7CFC,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,O=CCc1cc([N+](=O)[O-])c(Sc2ccc(C(F)(F)F)cc2)s1,CCCCCCc1nc(Nc2cc(C)c(C=O)cc2OC)ncc1C(F)(F)F,validation
FVHGAEYKDBJJIF-UHFFFAOYSA-N,LTUVZOWXPWOJAP-UHFFFAOYSA-N,C1CCCC(CCC1)C2=CC=C(C=C2)C=O,C1CCCN(CC1)C2=CC=CC=C2CCC=O,CBZ3-P-426FCCBFB4E537AD,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,O=Cc1ccc(C2CCCCCCC2)cc1,O=CCCc1ccccc1N1CCCCCC1,validation
LTUVZOWXPWOJAP-UHFFFAOYSA-N,FVHGAEYKDBJJIF-UHFFFAOYSA-N,C1CCCN(CC1)C2=CC=CC=C2CCC=O,C1CCCC(CCC1)C2=CC=C(C=C2)C=O,CBZ3-P-426FCCBFB4E537AD,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,O=CCCc1ccccc1N1CCCCCC1,O=Cc1ccc(C2CCCCCCC2)cc1,validation
BNIWEZAAYFRINI-UHFFFAOYSA-N,BRARPJURUVPAHE-YMXDCFFPSA-N,C1CC(=CC=C1C2=CC(=C(C=C2)OCCCCC3=CC=C(C=C3)F)C=O)OC(F)(F)F,CC(C)(C)OC(=O)N1CCC2([C@H]1N(C3=CC=CC=C32)CC=C)CCC=O,CBZ3-P-1FB00B8986171511,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,O=Cc1cc(C2=CC=C(OC(F)(F)F)CC2)ccc1OCCCCc1ccc(F)cc1,C=CCN1c2ccccc2C2(CCC=O)CCN(C(=O)OC(C)(C)C)[C@H]12,mixed
BRARPJURUVPAHE-YMXDCFFPSA-N,BNIWEZAAYFRINI-UHFFFAOYSA-N,CC(C)(C)OC(=O)N1CCC2([C@H]1N(C3=CC=CC=C32)CC=C)CCC=O,C1CC(=CC=C1C2=CC(=C(C=C2)OCCCCC3=CC=C(C=C3)F)C=O)OC(F)(F)F,CBZ3-P-1FB00B8986171511,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,C=CCN1c2ccccc2C2(CCC=O)CCN(C(=O)OC(C)(C)C)[C@H]12,O=Cc1cc(C2=CC=C(OC(F)(F)F)CC2)ccc1OCCCCc1ccc(F)cc1,mixed
IDJFFUVKJRZBJO-UHFFFAOYSA-N,LBLKTOGOEDIAKX-UHFFFAOYSA-N,CCC(=O)OC1=C(C=CC=C1F)C=O,CCC(C=O)(SC1=CC=CC=C1)Cl,CBZ3-P-030D237D232E4DC5,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,CCC(=O)Oc1c(F)cccc1C=O,CCC(Cl)(C=O)Sc1ccccc1,train
LBLKTOGOEDIAKX-UHFFFAOYSA-N,IDJFFUVKJRZBJO-UHFFFAOYSA-N,CCC(C=O)(SC1=CC=CC=C1)Cl,CCC(=O)OC1=C(C=CC=C1F)C=O,CBZ3-P-030D237D232E4DC5,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,CCC(Cl)(C=O)Sc1ccccc1,CCC(=O)Oc1c(F)cccc1C=O,train
XFBAECYNZJJENM-UHFFFAOYSA-N,ZHNLIFWRZZOAQW-UHFFFAOYSA-N,C1=CC(=C(C=C1C(C=O)OCCOC(=O)N)F)Cl,C1CC(C1CF)C2=CC=C(C=C2)C=O,CBZ3-P-C9D93349BFA55364,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,NC(=O)OCCOC(C=O)c1ccc(Cl)c(F)c1,O=Cc1ccc(C2CCC2CF)cc1,train
ZHNLIFWRZZOAQW-UHFFFAOYSA-N,XFBAECYNZJJENM-UHFFFAOYSA-N,C1CC(C1CF)C2=CC=C(C=C2)C=O,C1=CC(=C(C=C1C(C=O)OCCOC(=O)N)F)Cl,CBZ3-P-C9D93349BFA55364,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,O=Cc1ccc(C2CCC2CF)cc1,NC(=O)OCCOC(C=O)c1ccc(Cl)c(F)c1,train
NBTUEARNKVTGKY-VDQQCXGFSA-N,XIHQIBORDMHGPU-UHFFFAOYSA-N,C([C@H]([C@@H]([C@@H]([C@H](C=O)O)O)O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)C(=O)O)O)O)O,C1=CC(=CC=C1C=O)OC2=CN=C(N=C2)C(F)(F)F,CBZ3-P-F7DB5EE5083C14C7,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,O=C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,O=Cc1ccc(Oc2cnc(C(F)(F)F)nc2)cc1,train
XIHQIBORDMHGPU-UHFFFAOYSA-N,NBTUEARNKVTGKY-VDQQCXGFSA-N,C1=CC(=CC=C1C=O)OC2=CN=C(N=C2)C(F)(F)F,C([C@H]([C@@H]([C@@H]([C@H](C=O)O)O)O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)C(=O)O)O)O)O,CBZ3-P-F7DB5EE5083C14C7,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,O=Cc1ccc(Oc2cnc(C(F)(F)F)nc2)cc1,O=C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,train
UOSQKZNFJXZJCJ-UHFFFAOYSA-N,YFVJRQFARVBUHT-UHFFFAOYSA-N,CC1=C(C(=C(C=C1)F)C=O)C#CCC(=O)N,CCCCC1(N(C(CO1)C=O)C(F)(F)F)OC(=O)N,CBZ3-P-856394D60CD87E25,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,Cc1ccc(F)c(C=O)c1C#CCC(N)=O,CCCCC1(OC(N)=O)OCC(C=O)N1C(F)(F)F,mixed
YFVJRQFARVBUHT-UHFFFAOYSA-N,UOSQKZNFJXZJCJ-UHFFFAOYSA-N,CCCCC1(N(C(CO1)C=O)C(F)(F)F)OC(=O)N,CC1=C(C(=C(C=C1)F)C=O)C#CCC(=O)N,CBZ3-P-856394D60CD87E25,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,CCCCC1(OC(N)=O)OCC(C=O)N1C(F)(F)F,Cc1ccc(F)c(C=O)c1C#CCC(N)=O,mixed
AZMFYLGTJSCDBU-UHFFFAOYSA-N,XOCITUJLQOTWFY-UHFFFAOYSA-N,CCON1C2=C(C=CC(=C2)C=O)N=N1,COC1=C(C=C(C=C1F)C2(CCC(CC2)(F)F)C=O)F,CBZ3-P-3B4AEC30DCEB2A85,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,CCOn1nnc2ccc(C=O)cc21,COc1c(F)cc(C2(C=O)CCC(F)(F)CC2)cc1F,train
XOCITUJLQOTWFY-UHFFFAOYSA-N,AZMFYLGTJSCDBU-UHFFFAOYSA-N,COC1=C(C=C(C=C1F)C2(CCC(CC2)(F)F)C=O)F,CCON1C2=C(C=CC(=C2)C=O)N=N1,CBZ3-P-3B4AEC30DCEB2A85,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,COc1c(F)cc(C2(C=O)CCC(F)(F)CC2)cc1F,CCOn1nnc2ccc(C=O)cc21,train
GUVKYIXCPUGVAD-UHFFFAOYSA-N,VZDGAMKWBIUVCB-UHFFFAOYSA-N,CCOC1=CC=CC=C1OCCOCCOC2=C(C=C(C=C2)C=O)OC,C1=CC(=C(C=C1CC(C=O)Cl)F)Cl,CBZ3-P-73D757F0F4B3EE47,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,CCOc1ccccc1OCCOCCOc1ccc(C=O)cc1OC,O=CC(Cl)Cc1ccc(Cl)c(F)c1,train
VZDGAMKWBIUVCB-UHFFFAOYSA-N,GUVKYIXCPUGVAD-UHFFFAOYSA-N,C1=CC(=C(C=C1CC(C=O)Cl)F)Cl,CCOC1=CC=CC=C1OCCOCCOC2=C(C=C(C=C2)C=O)OC,CBZ3-P-73D757F0F4B3EE47,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,O=CC(Cl)Cc1ccc(Cl)c(F)c1,CCOc1ccccc1OCCOCCOc1ccc(C=O)cc1OC,train
OZPQHENLRRRRLU-RQADYFSKSA-N,WQDQSSWTVDGIPM-UHFFFAOYSA-N,CC1=CC=C(C=C1)[C@H](C2=C(C=C(C=C2)C)F)[C@H](C)OC[C@@](C)(C=O)NC(=O)OC(C)(C)C,CC1=CC(=C(C=C1)F)C2=C(C=CC(=C2)F)C=O,CBZ3-P-ACE31C4801664F4D,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,Cc1ccc([C@H](c2ccc(C)cc2F)[C@H](C)OC[C@@](C)(C=O)NC(=O)OC(C)(C)C)cc1,Cc1ccc(F)c(-c2cc(F)ccc2C=O)c1,train
WQDQSSWTVDGIPM-UHFFFAOYSA-N,OZPQHENLRRRRLU-RQADYFSKSA-N,CC1=CC(=C(C=C1)F)C2=C(C=CC(=C2)F)C=O,CC1=CC=C(C=C1)[C@H](C2=C(C=C(C=C2)C)F)[C@H](C)OC[C@@](C)(C=O)NC(=O)OC(C)(C)C,CBZ3-P-ACE31C4801664F4D,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,Cc1ccc(F)c(-c2cc(F)ccc2C=O)c1,Cc1ccc([C@H](c2ccc(C)cc2F)[C@H](C)OC[C@@](C)(C=O)NC(=O)OC(C)(C)C)cc1,train
MYUIYMKHOUCOFB-UHFFFAOYSA-N,MZQQZXZOXZNHKZ-UHFFFAOYSA-N,C1=CC(=CC=C1C=O)OC2=CC(=C(C=C2)F)Cl,CN1C=C(C2=C1C=CC(=C2)F)C3=NNC(N3C4=CN(C5=C4C=C(C=C5)F)CCO)C=O,CBZ3-P-1B4E374FEA046381,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,O=Cc1ccc(Oc2ccc(F)c(Cl)c2)cc1,Cn1cc(C2=NNC(C=O)N2c2cn(CCO)c3ccc(F)cc23)c2cc(F)ccc21,train
MZQQZXZOXZNHKZ-UHFFFAOYSA-N,MYUIYMKHOUCOFB-UHFFFAOYSA-N,CN1C=C(C2=C1C=CC(=C2)F)C3=NNC(N3C4=CN(C5=C4C=C(C=C5)F)CCO)C=O,C1=CC(=CC=C1C=O)OC2=CC(=C(C=C2)F)Cl,CBZ3-P-1B4E374FEA046381,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,Cn1cc(C2=NNC(C=O)N2c2cn(CCO)c3ccc(F)cc23)c2cc(F)ccc21,O=Cc1ccc(Oc2ccc(F)c(Cl)c2)cc1,train
GMMFPNUIPJVHRR-UHFFFAOYSA-N,JPGPMNAZWVDOKJ-JOCHJYFZSA-N,CC1=C(C=CC(=C1)CNC(=O)C2=NC=NC=C2CN(CC(=O)O)C3CCC4=C3C=CC(=C4)C=O)F,CC(C)(C)[C@](C=O)(NC)NC(=O)C1=CC(=C(C=C1)C2CC2)C3=CN=C(C=C3)F,CBZ3-P-D4F4FB8D431643FE,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,Cc1cc(CNC(=O)c2ncncc2CN(CC(=O)O)C2CCc3cc(C=O)ccc32)ccc1F,CN[C@](C=O)(NC(=O)c1ccc(C2CC2)c(-c2ccc(F)nc2)c1)C(C)(C)C,mixed
JPGPMNAZWVDOKJ-JOCHJYFZSA-N,GMMFPNUIPJVHRR-UHFFFAOYSA-N,CC(C)(C)[C@](C=O)(NC)NC(=O)C1=CC(=C(C=C1)C2CC2)C3=CN=C(C=C3)F,CC1=C(C=CC(=C1)CNC(=O)C2=NC=NC=C2CN(CC(=O)O)C3CCC4=C3C=CC(=C4)C=O)F,CBZ3-P-D4F4FB8D431643FE,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,CN[C@](C=O)(NC(=O)c1ccc(C2CC2)c(-c2ccc(F)nc2)c1)C(C)(C)C,Cc1cc(CNC(=O)c2ncncc2CN(CC(=O)O)C2CCc3cc(C=O)ccc32)ccc1F,mixed
IMWOILOBZOWQDB-ZUMNNYEFSA-N,ZSSRSUBTIJYIOJ-UHFFFAOYSA-N,C[C@]1([C@@H]([C@H](OC1C=O)CO)O)F,CN1C(=C(C(=N1)C2=C(C=C(C(=C2)C=O)Cl)F)Cl)C(F)(F)F,CBZ3-P-04E3E43C90FFE98A,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,C[C@]1(F)C(C=O)O[C@H](CO)[C@H]1O,Cn1nc(-c2cc(C=O)c(Cl)cc2F)c(Cl)c1C(F)(F)F,train
ZSSRSUBTIJYIOJ-UHFFFAOYSA-N,IMWOILOBZOWQDB-ZUMNNYEFSA-N,CN1C(=C(C(=N1)C2=C(C=C(C(=C2)C=O)Cl)F)Cl)C(F)(F)F,C[C@]1([C@@H]([C@H](OC1C=O)CO)O)F,CBZ3-P-04E3E43C90FFE98A,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,Cn1nc(-c2cc(C=O)c(Cl)cc2F)c(Cl)c1C(F)(F)F,C[C@]1(F)C(C=O)O[C@H](CO)[C@H]1O,train
QWVKNLKRTUOKSN-UHFFFAOYSA-N,XHYSBHGMAFOERS-UHFFFAOYSA-N,CC1=C(C(=CC=C1)C)C2=CC=C(C=C2)COC3=CC(=C(C=C3)CCC=O)F,CCCCOC1=C(C=C(C=C1)C=O)F,CBZ3-P-28082B0E6A5A9002,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,Cc1cccc(C)c1-c1ccc(COc2ccc(CCC=O)c(F)c2)cc1,CCCCOc1ccc(C=O)cc1F,mixed
XHYSBHGMAFOERS-UHFFFAOYSA-N,QWVKNLKRTUOKSN-UHFFFAOYSA-N,CCCCOC1=C(C=C(C=C1)C=O)F,CC1=C(C(=CC=C1)C)C2=CC=C(C=C2)COC3=CC(=C(C=C3)CCC=O)F,CBZ3-P-28082B0E6A5A9002,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,CCCCOc1ccc(C=O)cc1F,Cc1cccc(C)c1-c1ccc(COc2ccc(CCC=O)c(F)c2)cc1,mixed
ACQUZGMLIHUUFC-UHFFFAOYSA-N,DNEXFGSAMKSQKG-UHFFFAOYSA-N,C1=CC=C(C(=C1)C=O)C2=CC=C(C=C2)OS(=O)(=O)C(F)(F)F,C[Si](C)(C)CCOCOC1=C(C=C(C=C1)C2CC2(CC=O)C3=CC4=C(C=C3)OCO4)F,CBZ3-P-D405EB3C0F389F50,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,O=Cc1ccccc1-c1ccc(OS(=O)(=O)C(F)(F)F)cc1,C[Si](C)(C)CCOCOc1ccc(C2CC2(CC=O)c2ccc3c(c2)OCO3)cc1F,train
DNEXFGSAMKSQKG-UHFFFAOYSA-N,ACQUZGMLIHUUFC-UHFFFAOYSA-N,C[Si](C)(C)CCOCOC1=C(C=C(C=C1)C2CC2(CC=O)C3=CC4=C(C=C3)OCO4)F,C1=CC=C(C(=C1)C=O)C2=CC=C(C=C2)OS(=O)(=O)C(F)(F)F,CBZ3-P-D405EB3C0F389F50,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,C[Si](C)(C)CCOCOc1ccc(C2CC2(CC=O)c2ccc3c(c2)OCO3)cc1F,O=Cc1ccccc1-c1ccc(OS(=O)(=O)C(F)(F)F)cc1,train
OXKYKAKLPYDCGP-IIDMSEBBSA-N,XZFWMSORNXTYMT-UHFFFAOYSA-N,C[C@@]12CCC[C@@H]([C@H]1CCC3=C2C=C(C=C3)C(=O)OC)C=O,CC1=C(C=C(C=C1)C=O)OC2=C(C=CC(=C2)F)[N+](=O)[O-],CBZ3-P-D3C8E85411025D10,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,COC(=O)c1ccc2c(c1)[C@]1(C)CCC[C@H](C=O)[C@H]1CC2,Cc1ccc(C=O)cc1Oc1cc(F)ccc1[N+](=O)[O-],train
XZFWMSORNXTYMT-UHFFFAOYSA-N,OXKYKAKLPYDCGP-IIDMSEBBSA-N,CC1=C(C=C(C=C1)C=O)OC2=C(C=CC(=C2)F)[N+](=O)[O-],C[C@@]12CCC[C@@H]([C@H]1CCC3=C2C=C(C=C3)C(=O)OC)C=O,CBZ3-P-D3C8E85411025D10,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,Cc1ccc(C=O)cc1Oc1cc(F)ccc1[N+](=O)[O-],COC(=O)c1ccc2c(c1)[C@]1(C)CCC[C@H](C=O)[C@H]1CC2,train
HEWLXELNWSMRML-MCIONIFRSA-N,ZUGVDOSZMZGRRL-UHFFFAOYSA-N,CC(=O)O[C@H]1CC[C@@H]([C@H]1CCCCCCC2=NNN=N2)C=O,CC1=CC(=NC(=C1)SC2=CC(=CC(=C2)F)C=O)C,CBZ3-P-1BB40763CF90AED0,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,CC(=O)O[C@H]1CC[C@H](C=O)[C@H]1CCCCCCc1nn[nH]n1,Cc1cc(C)nc(Sc2cc(F)cc(C=O)c2)c1,mixed
ZUGVDOSZMZGRRL-UHFFFAOYSA-N,HEWLXELNWSMRML-MCIONIFRSA-N,CC1=CC(=NC(=C1)SC2=CC(=CC(=C2)F)C=O)C,CC(=O)O[C@H]1CC[C@@H]([C@H]1CCCCCCC2=NNN=N2)C=O,CBZ3-P-1BB40763CF90AED0,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,Cc1cc(C)nc(Sc2cc(F)cc(C=O)c2)c1,CC(=O)O[C@H]1CC[C@H](C=O)[C@H]1CCCCCCc1nn[nH]n1,mixed
AOTKTZBZQCISTE-UHFFFAOYSA-N,DEQBMGIKMHVXMS-UHFFFAOYSA-N,COC(=O)C(C=O)C1=CC=CC=C1SCC2=C(C(=CC(=C2F)F)F)F,COC(=O)C(CNC(=O)C1=CC=C(C=C1)C=O)(F)F,CBZ3-P-6B1D678F1CA771C5,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,COC(=O)C(C=O)c1ccccc1SCc1c(F)c(F)cc(F)c1F,COC(=O)C(F)(F)CNC(=O)c1ccc(C=O)cc1,train
DEQBMGIKMHVXMS-UHFFFAOYSA-N,AOTKTZBZQCISTE-UHFFFAOYSA-N,COC(=O)C(CNC(=O)C1=CC=C(C=C1)C=O)(F)F,COC(=O)C(C=O)C1=CC=CC=C1SCC2=C(C(=CC(=C2F)F)F)F,CBZ3-P-6B1D678F1CA771C5,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,COC(=O)C(F)(F)CNC(=O)c1ccc(C=O)cc1,COC(=O)C(C=O)c1ccccc1SCc1c(F)c(F)cc(F)c1F,train
DSFZTRYIZUDYLO-UHFFFAOYSA-N,QBPBMRWURGJSSO-QYRWZOIFSA-N,COCCCCOC1=C(C=C(C=C1)F)C=O,CNC(CC1=CC=CC=C1)C(=O)N[C@H]2CCCC[C@@H]2C(=O)N[C@H](CCCN=C(N)N)C=O,CBZ3-P-44FBF99EEB1FE160,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,COCCCCOc1ccc(F)cc1C=O,CNC(Cc1ccccc1)C(=O)N[C@H]1CCCC[C@@H]1C(=O)N[C@@H](C=O)CCCN=C(N)N,mixed
QBPBMRWURGJSSO-QYRWZOIFSA-N,DSFZTRYIZUDYLO-UHFFFAOYSA-N,CNC(CC1=CC=CC=C1)C(=O)N[C@H]2CCCC[C@@H]2C(=O)N[C@H](CCCN=C(N)N)C=O,COCCCCOC1=C(C=C(C=C1)F)C=O,CBZ3-P-44FBF99EEB1FE160,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,CNC(Cc1ccccc1)C(=O)N[C@H]1CCCC[C@@H]1C(=O)N[C@@H](C=O)CCCN=C(N)N,COCCCCOc1ccc(F)cc1C=O,mixed
LYHMKIWUMWSZLE-UHFFFAOYSA-N,MOIKTCZDRKBPGR-UHFFFAOYSA-N,CC1=C(C=CC(=C1)OC2=CC=CC=C2S(=O)(=O)NC(CC(=O)O)C=O)C(C)C,C1=CC=C2C=C(C=C2C=C1)C=O,CBZ3-P-501DF671A6D8EC1B,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,Cc1cc(Oc2ccccc2S(=O)(=O)NC(C=O)CC(=O)O)ccc1C(C)C,O=Cc1cc2cccccc-2c1,train
MOIKTCZDRKBPGR-UHFFFAOYSA-N,LYHMKIWUMWSZLE-UHFFFAOYSA-N,C1=CC=C2C=C(C=C2C=C1)C=O,CC1=C(C=CC(=C1)OC2=CC=CC=C2S(=O)(=O)NC(CC(=O)O)C=O)C(C)C,CBZ3-P-501DF671A6D8EC1B,train,B_donor_A_acceptor,aliphatic__aromatic_carbo,O=Cc1cc2cccccc-2c1,Cc1cc(Oc2ccccc2S(=O)(=O)NC(C=O)CC(=O)O)ccc1C(C)C,train
HDENTNPLPBCQKB-UHFFFAOYSA-N,UXUFJUJWJIIFNH-UHFFFAOYSA-N,CC1=C(C(=CC(=C1OC)OCC2=CC=CC=C2)C=O)OC,CCC=C(CC(C=O)(C(F)(F)F)O)C1=CC=CC=C1,CBZ3-P-501B69E5CF50066B,train,A_donor_B_acceptor,aliphatic__aromatic_carbo,COc1c(C=O)cc(OCc2ccccc2)c(OC)c1C,CCC=C(CC(O)(C=O)C(F)(F)F)c1ccccc1,train
