donor_id,acceptor_id,donor_smiles,acceptor_smiles,source_pair_id,new_scaffold_split,orientation,class_pair
SSXUJFUFAUVSCJ-UHFFFAOYSA-N,MLXDJXQXAQNKGA-UHFFFAOYSA-N,CC(C)OCC1CC(C(=O)O1)CC(C)C=O,CC(C)(C)OC(=O)N1CC(CCC1F)C=O,CBZ3-P-599750A96E3E594F,train,B_donor_A_acceptor,aliphatic__aliphatic
DFBZIDNPIPZLGT-WOIUINJBSA-N,FVCUTAVIMQHQSJ-SWLSCSKDSA-N,CC1=CC=C(C=C1)S(=O)(=O)[C@@H]2[C@H]([C@@]2(C=O)NC(=O)OC(C)(C)C)C3=CC(=CC=C3)F,C[C@@H](C=O)[C@@H](C(C)C)OCC1=CC=C(C=C1)OC,CBZ3-P-077F83ED17D92480,train,A_donor_B_acceptor,aliphatic__aliphatic
FVCUTAVIMQHQSJ-SWLSCSKDSA-N,DFBZIDNPIPZLGT-WOIUINJBSA-N,C[C@@H](C=O)[C@@H](C(C)C)OCC1=CC=C(C=C1)OC,CC1=CC=C(C=C1)S(=O)(=O)[C@@H]2[C@H]([C@@]2(C=O)NC(=O)OC(C)(C)C)C3=CC(=CC=C3)F,CBZ3-P-077F83ED17D92480,train,B_donor_A_acceptor,aliphatic__aliphatic
HDNZHKSAGAIWQM-UHFFFAOYSA-N,IRPCBKOTYLRHKS-RXMQYKEDSA-N,CN1CCN(CC1)C2=CC=CC=C2C=C3C(N(CCN3C)C(F)(F)F)C=O,C(COC[C@@H](C=O)N)N,CBZ3-P-BD5BB1278913BCCB,train,A_donor_B_acceptor,aliphatic__aliphatic
IRPCBKOTYLRHKS-RXMQYKEDSA-N,HDNZHKSAGAIWQM-UHFFFAOYSA-N,C(COC[C@@H](C=O)N)N,CN1CCN(CC1)C2=CC=CC=C2C=C3C(N(CCN3C)C(F)(F)F)C=O,CBZ3-P-BD5BB1278913BCCB,train,B_donor_A_acceptor,aliphatic__aliphatic
DWPFQFUFBCIERN-OLZOCXBDSA-N,MEJKYIOJKOITNU-BVBHFADKSA-N,CC(=O)O[C@@H](C=O)[C@H](C=C)C1=CC(=CC=C1)Br,C[C@@H]1[C@@H]([C@H](CN1C(=O)[C@H](CC(C)C)NC(=O)OCC2=CC=CC=C2)F)OCC=O,CBZ3-P-D99AD77FC6C21903,train,A_donor_B_acceptor,aliphatic__aliphatic
MEJKYIOJKOITNU-BVBHFADKSA-N,DWPFQFUFBCIERN-OLZOCXBDSA-N,C[C@@H]1[C@@H]([C@H](CN1C(=O)[C@H](CC(C)C)NC(=O)OCC2=CC=CC=C2)F)OCC=O,CC(=O)O[C@@H](C=O)[C@H](C=C)C1=CC(=CC=C1)Br,CBZ3-P-D99AD77FC6C21903,train,B_donor_A_acceptor,aliphatic__aliphatic
CSEVJJAVMCDLPS-CVMIBEPCSA-N,HGYQOUNRCUAAPV-UHFFFAOYSA-N,B1(C2=C(CO1)C=CC(=C2)C(=O)N3CCCC3C(=O)NCCCC[C@@](C=O)(N)F)O,CCOC(C=O)C1=CN(C(=O)NC1=O)C2=CC(=C(C=C2)NC(=O)NCCOC)F,CBZ3-P-36D13606B320FB8F,train,A_donor_B_acceptor,aliphatic__aliphatic
HGYQOUNRCUAAPV-UHFFFAOYSA-N,CSEVJJAVMCDLPS-CVMIBEPCSA-N,CCOC(C=O)C1=CN(C(=O)NC1=O)C2=CC(=C(C=C2)NC(=O)NCCOC)F,B1(C2=C(CO1)C=CC(=C2)C(=O)N3CCCC3C(=O)NCCCC[C@@](C=O)(N)F)O,CBZ3-P-36D13606B320FB8F,train,B_donor_A_acceptor,aliphatic__aliphatic
CGQNMBYVBRFIFQ-RUZDIDTESA-N,NBTCBUPOXCJOIG-RYUDHWBXSA-N,COC1=C(C2=C(CN(C2=O)C[C@@](C=O)(C#CC3=CN=C(C=C3)CN4CCOCC4)NC(=O)N)C=C1)F,CC(C)(C)OC(=O)N1C[C@H](C[C@H]1C=O)OC2=CC=CC=C2F,CBZ3-P-75152CF6D2D768C6,train,A_donor_B_acceptor,aliphatic__aliphatic
NBTCBUPOXCJOIG-RYUDHWBXSA-N,CGQNMBYVBRFIFQ-RUZDIDTESA-N,CC(C)(C)OC(=O)N1C[C@H](C[C@H]1C=O)OC2=CC=CC=C2F,COC1=C(C2=C(CN(C2=O)C[C@@](C=O)(C#CC3=CN=C(C=C3)CN4CCOCC4)NC(=O)N)C=C1)F,CBZ3-P-75152CF6D2D768C6,train,B_donor_A_acceptor,aliphatic__aliphatic
CPZPNDDGWBXRCS-QGZVFWFLSA-N,KOMXBLFEUZKQDU-ZFWWWQNUSA-N,CC1=CC=C(C=C1)S(=O)(=O)N[C@H](CCC2=CC=CC=C2)CC=O,C[C@@H](C1=CC=CC=C1)NC(=O)CCC(=O)N2CCC[C@H]2C=O,CBZ3-P-29E4B01572062F88,train,A_donor_B_acceptor,aliphatic__aliphatic
KOMXBLFEUZKQDU-ZFWWWQNUSA-N,CPZPNDDGWBXRCS-QGZVFWFLSA-N,C[C@@H](C1=CC=CC=C1)NC(=O)CCC(=O)N2CCC[C@H]2C=O,CC1=CC=C(C=C1)S(=O)(=O)N[C@H](CCC2=CC=CC=C2)CC=O,CBZ3-P-29E4B01572062F88,train,B_donor_A_acceptor,aliphatic__aliphatic
HOQJGXIDTOUZDM-UHFFFAOYSA-N,NSTLAFKUPUOFBO-UHUGOGIASA-N,CC(C)(C)OC(=O)NC(C)(C=O)C1=CC(=C(C=C1)[N+](=O)[O-])F,CCCCCCCCC(C=O)[C@H]1CC(=O)N(C1=O)C2=CC=CC=C2,CBZ3-P-15D4E46989BE4AC4,train,A_donor_B_acceptor,aliphatic__aliphatic
NSTLAFKUPUOFBO-UHUGOGIASA-N,HOQJGXIDTOUZDM-UHFFFAOYSA-N,CCCCCCCCC(C=O)[C@H]1CC(=O)N(C1=O)C2=CC=CC=C2,CC(C)(C)OC(=O)NC(C)(C=O)C1=CC(=C(C=C1)[N+](=O)[O-])F,CBZ3-P-15D4E46989BE4AC4,train,B_donor_A_acceptor,aliphatic__aliphatic
LROZJHAQFGSMKH-UHFFFAOYSA-N,YHRYIGKHZVPXAD-SNVBAGLBSA-N,C1=CC=C(C(=C1)C2=CC=C(O2)CC=O)C(F)(F)F,COCO[C@H](C=O)C1=CC=CC=C1,CBZ3-P-0C8BEEB5BDA1BB87,train,A_donor_B_acceptor,aliphatic__aliphatic
YHRYIGKHZVPXAD-SNVBAGLBSA-N,LROZJHAQFGSMKH-UHFFFAOYSA-N,COCO[C@H](C=O)C1=CC=CC=C1,C1=CC=C(C(=C1)C2=CC=C(O2)CC=O)C(F)(F)F,CBZ3-P-0C8BEEB5BDA1BB87,train,B_donor_A_acceptor,aliphatic__aliphatic
JLOBHNRDHVRXJP-NSCUHMNNSA-N,KIHXTOVLSZRTHJ-FNORWQNLSA-N,C/C=C/CCCCCC=O,C(CCC/C=C/CC=O)CCCC(=O)O,CBZ3-P-3854BD2EF762307E,train,A_donor_B_acceptor,aliphatic__aliphatic
KIHXTOVLSZRTHJ-FNORWQNLSA-N,JLOBHNRDHVRXJP-NSCUHMNNSA-N,C(CCC/C=C/CC=O)CCCC(=O)O,C/C=C/CCCCCC=O,CBZ3-P-3854BD2EF762307E,train,B_donor_A_acceptor,aliphatic__aliphatic
LDPXBKQYWHDWCO-UHFFFAOYSA-N,VDYHGCYRXGZDFI-UHFFFAOYSA-N,C1C(CN1CC2=CC(=C(C=C2)C3=CC4=CC(=NC=C4O3)CC5=CC=CC=C5)F)C=O,CC(C)C1(CC1C=O)C2=CC=C(C=C2)F,CBZ3-P-40B0C8741522006F,train,A_donor_B_acceptor,aliphatic__aliphatic
VDYHGCYRXGZDFI-UHFFFAOYSA-N,LDPXBKQYWHDWCO-UHFFFAOYSA-N,CC(C)C1(CC1C=O)C2=CC=C(C=C2)F,C1C(CN1CC2=CC(=C(C=C2)C3=CC4=CC(=NC=C4O3)CC5=CC=CC=C5)F)C=O,CBZ3-P-40B0C8741522006F,train,B_donor_A_acceptor,aliphatic__aliphatic
BQEZQMZVKPYZHD-UHFFFAOYSA-N,JCFZSCMRMGSWRZ-UHFFFAOYSA-N,CC(=O)NC1=CC=C(C=C1)COCCC(C)(CC=O)O,C1=NNC(=C1C#CCC=O)C(F)(F)F,CBZ3-P-E4C50531586CB0D1,train,A_donor_B_acceptor,aliphatic__aliphatic
JCFZSCMRMGSWRZ-UHFFFAOYSA-N,BQEZQMZVKPYZHD-UHFFFAOYSA-N,C1=NNC(=C1C#CCC=O)C(F)(F)F,CC(=O)NC1=CC=C(C=C1)COCCC(C)(CC=O)O,CBZ3-P-E4C50531586CB0D1,train,B_donor_A_acceptor,aliphatic__aliphatic
QHQKXWIPKSCERK-CHKWXVPMSA-N,ZJCKJUKPIYLDKC-OWOJBTEDSA-N,C1[C@@H]2C=C[C@]([C@H]1C=O)(C(=O)O2)Br,C1=CC(=CC=C1C/C=C/CC=O)F,CBZ3-P-DFECBB8C45A73485,train,A_donor_B_acceptor,aliphatic__aliphatic
ZJCKJUKPIYLDKC-OWOJBTEDSA-N,QHQKXWIPKSCERK-CHKWXVPMSA-N,C1=CC(=CC=C1C/C=C/CC=O)F,C1[C@@H]2C=C[C@]([C@H]1C=O)(C(=O)O2)Br,CBZ3-P-DFECBB8C45A73485,train,B_donor_A_acceptor,aliphatic__aliphatic
GLKAPTHPRYLKLP-UHFFFAOYSA-N,QPMCUNAXNMSGTK-VKHMYHEASA-N,CC(CC=O)C1=CC(=C(C(=C1O)F)OC)Br,C[C@@H](C=O)N,CBZ3-P-F1ED0C6F7678C6A3,train,A_donor_B_acceptor,aliphatic__aliphatic
QPMCUNAXNMSGTK-VKHMYHEASA-N,GLKAPTHPRYLKLP-UHFFFAOYSA-N,C[C@@H](C=O)N,CC(CC=O)C1=CC(=C(C(=C1O)F)OC)Br,CBZ3-P-F1ED0C6F7678C6A3,train,B_donor_A_acceptor,aliphatic__aliphatic
CVEUSVDRPCDGOI-UHFFFAOYSA-N,HBXRILPTWIYYDI-UHFFFAOYSA-N,CC(C1=CC=C(C=C1)F)NC(=O)CN2CCCC(C2)C=O,CC1=C(C=CC=C1F)CCCC=O,CBZ3-P-DE7AD3B566C0080B,train,A_donor_B_acceptor,aliphatic__aliphatic
HBXRILPTWIYYDI-UHFFFAOYSA-N,CVEUSVDRPCDGOI-UHFFFAOYSA-N,CC1=C(C=CC=C1F)CCCC=O,CC(C1=CC=C(C=C1)F)NC(=O)CN2CCCC(C2)C=O,CBZ3-P-DE7AD3B566C0080B,train,B_donor_A_acceptor,aliphatic__aliphatic
MPJFZINDIBFPMH-ZGTOLYCTSA-N,VSZXMJBHQFNHBZ-UHFFFAOYSA-N,C[C@@H]1CC(NC2=CC(=CC(=C2N1)C3=CC4=C(C=C3)N(N=C4C5CC5)C)F)C=O,CC(C)C1C(NC(=CS1)C2=CC=C(C=C2)F)C=O,CBZ3-P-5F0B4DE1DA3A6F46,train,A_donor_B_acceptor,aliphatic__aliphatic
VSZXMJBHQFNHBZ-UHFFFAOYSA-N,MPJFZINDIBFPMH-ZGTOLYCTSA-N,CC(C)C1C(NC(=CS1)C2=CC=C(C=C2)F)C=O,C[C@@H]1CC(NC2=CC(=CC(=C2N1)C3=CC4=C(C=C3)N(N=C4C5CC5)C)F)C=O,CBZ3-P-5F0B4DE1DA3A6F46,train,B_donor_A_acceptor,aliphatic__aliphatic
UEDKDGHJCLNUJM-UHFFFAOYSA-N,YYNAYASFBOTLML-UHFFFAOYSA-N,CCC1C(C1(F)F)C=O,CC(C)OC1=C(C=C(C=C1)S(=O)(=O)C)C(=O)N2CCN(CC2)C3=C(C=C(C=C3)CC=O)F,CBZ3-P-BF2781C206181D0A,train,A_donor_B_acceptor,aliphatic__aliphatic
YYNAYASFBOTLML-UHFFFAOYSA-N,UEDKDGHJCLNUJM-UHFFFAOYSA-N,CC(C)OC1=C(C=C(C=C1)S(=O)(=O)C)C(=O)N2CCN(CC2)C3=C(C=C(C=C3)CC=O)F,CCC1C(C1(F)F)C=O,CBZ3-P-BF2781C206181D0A,train,B_donor_A_acceptor,aliphatic__aliphatic
GTUPNAJVDMEYKE-UHFFFAOYSA-N,KZEGNMWDUULQQP-UHFFFAOYSA-N,CC(C)(C)OC(=O)NC(C=O)C1=CC(=C(C=C1F)[N+](=O)[O-])F,COC(CC=O)(C1=CC=CC=C1)C(F)(F)F,CBZ3-P-C441DE184C24BA78,train,A_donor_B_acceptor,aliphatic__aliphatic
KZEGNMWDUULQQP-UHFFFAOYSA-N,GTUPNAJVDMEYKE-UHFFFAOYSA-N,COC(CC=O)(C1=CC=CC=C1)C(F)(F)F,CC(C)(C)OC(=O)NC(C=O)C1=CC(=C(C=C1F)[N+](=O)[O-])F,CBZ3-P-C441DE184C24BA78,train,B_donor_A_acceptor,aliphatic__aliphatic
VTRLDIUAGDLJBC-UHFFFAOYSA-N,WONZVDAEXJWJQE-UHFFFAOYSA-N,CC(C)(C)OC(=O)N1CCC(CC1)(C=O)N2C=C(C=N2)F,C1=CC(=C(C=C1N)C(=O)NC(CNCC(F)(F)F)C=O)Cl,CBZ3-P-D59325CF186DAB62,train,A_donor_B_acceptor,aliphatic__aliphatic
WONZVDAEXJWJQE-UHFFFAOYSA-N,VTRLDIUAGDLJBC-UHFFFAOYSA-N,C1=CC(=C(C=C1N)C(=O)NC(CNCC(F)(F)F)C=O)Cl,CC(C)(C)OC(=O)N1CCC(CC1)(C=O)N2C=C(C=N2)F,CBZ3-P-D59325CF186DAB62,train,B_donor_A_acceptor,aliphatic__aliphatic
CTUNXQDBYCOHNX-UHFFFAOYSA-N,GMLUMUVEIIHXGK-ZHZAVPAVSA-N,CCN1CC2=C(C1C=O)C(=C3C=CC=C(C3=N2)C4=C(C=CC=C4F)OC)N,C1C[C@@H]2CC(CC[C@@H]2C[C@@H]1C=O)C3=CC(=C(C=C3)OC(F)F)F,CBZ3-P-60B45DE222B70A05,train,A_donor_B_acceptor,aliphatic__aliphatic
GMLUMUVEIIHXGK-ZHZAVPAVSA-N,CTUNXQDBYCOHNX-UHFFFAOYSA-N,C1C[C@@H]2CC(CC[C@@H]2C[C@@H]1C=O)C3=CC(=C(C=C3)OC(F)F)F,CCN1CC2=C(C1C=O)C(=C3C=CC=C(C3=N2)C4=C(C=CC=C4F)OC)N,CBZ3-P-60B45DE222B70A05,train,B_donor_A_acceptor,aliphatic__aliphatic
HBLGVCFWHSLPIV-KOSUTJMVSA-N,MCJXQHBKULIXOS-UHFFFAOYSA-N,CCN(C/C(=C/CC=O)/N=C1C=CC=C(N1C)C)/C(=C/C=C(\C)/F)/C=C,C1=CC(=CC=C1C(C=O)F)C(F)(F)F,CBZ3-P-C4E0D046265D85DA,train,A_donor_B_acceptor,aliphatic__aliphatic
MCJXQHBKULIXOS-UHFFFAOYSA-N,HBLGVCFWHSLPIV-KOSUTJMVSA-N,C1=CC(=CC=C1C(C=O)F)C(F)(F)F,CCN(C/C(=C/CC=O)/N=C1C=CC=C(N1C)C)/C(=C/C=C(\C)/F)/C=C,CBZ3-P-C4E0D046265D85DA,train,B_donor_A_acceptor,aliphatic__aliphatic
INKBXQUYDSVHNS-UHFFFAOYSA-N,NQARWKGLWHAZCU-UHFFFAOYSA-N,CC(C1=CC=CC(=C1)CCC=O)F,CC(CC=O)(C1=CC(=CC(=C1)F)F)O,CBZ3-P-E66E78284A25A8AD,train,A_donor_B_acceptor,aliphatic__aliphatic
NQARWKGLWHAZCU-UHFFFAOYSA-N,INKBXQUYDSVHNS-UHFFFAOYSA-N,CC(CC=O)(C1=CC(=CC(=C1)F)F)O,CC(C1=CC=CC(=C1)CCC=O)F,CBZ3-P-E66E78284A25A8AD,train,B_donor_A_acceptor,aliphatic__aliphatic
QTNZOXUYJRTVKJ-UHFFFAOYSA-N,SSQARFAHUHSYDW-UHFFFAOYSA-N,CC(C)(C)OC(=O)NC(C=O)C1=C(C=C(C=C1)F)C(F)(F)F,C1C(C(CN1CC=O)(F)F)(F)F,CBZ3-P-07F34990368ACDFC,train,A_donor_B_acceptor,aliphatic__aliphatic
SSQARFAHUHSYDW-UHFFFAOYSA-N,QTNZOXUYJRTVKJ-UHFFFAOYSA-N,C1C(C(CN1CC=O)(F)F)(F)F,CC(C)(C)OC(=O)NC(C=O)C1=C(C=C(C=C1)F)C(F)(F)F,CBZ3-P-07F34990368ACDFC,train,B_donor_A_acceptor,aliphatic__aliphatic
CAUGVTGEDALESW-UHFFFAOYSA-N,QXMPYGCWDMKRMF-IRXDYDNUSA-N,CC(C)(C)OC(=O)N(C)C(C)(C=O)C1=C(C=CC=N1)F,C1=CC2=C(C(=C1)O)N=C(C=C2)C(=O)NCCCC[C@@H](C3=CC=CS3)C(=O)N[C@@H](CC(=O)O)C=O,CBZ3-P-985A24BCA8A4CC66,train,A_donor_B_acceptor,aliphatic__aliphatic
QXMPYGCWDMKRMF-IRXDYDNUSA-N,CAUGVTGEDALESW-UHFFFAOYSA-N,C1=CC2=C(C(=C1)O)N=C(C=C2)C(=O)NCCCC[C@@H](C3=CC=CS3)C(=O)N[C@@H](CC(=O)O)C=O,CC(C)(C)OC(=O)N(C)C(C)(C=O)C1=C(C=CC=N1)F,CBZ3-P-985A24BCA8A4CC66,train,B_donor_A_acceptor,aliphatic__aliphatic
ACJYLYVTIZVSBX-UHFFFAOYSA-N,BCXWQJUZRFPOIU-UHFFFAOYSA-N,C1=CC2=C(C=C1NC3=C(C(=NC=C3)Cl)C#N)C(=CC(=O)N2)NCC=O,CC(CC=O)C1=C(C(=CC=C1)OC)C(F)F,CBZ3-P-D6605DC50D01765E,train,A_donor_B_acceptor,aliphatic__aliphatic
BCXWQJUZRFPOIU-UHFFFAOYSA-N,ACJYLYVTIZVSBX-UHFFFAOYSA-N,CC(CC=O)C1=C(C(=CC=C1)OC)C(F)F,C1=CC2=C(C=C1NC3=C(C(=NC=C3)Cl)C#N)C(=CC(=O)N2)NCC=O,CBZ3-P-D6605DC50D01765E,train,B_donor_A_acceptor,aliphatic__aliphatic
ROSHDBRHBLXNQT-UHFFFAOYSA-N,VJDMRLLIJFINJM-ZDUSSCGKSA-N,CCCCC=CN1CCOC1(C=O)C(F)(F)F,CC(C)[C@H](C=O)N(C1=NC=CC(=N1)NC2=CC=CC(=C2)C(F)(F)F)N,CBZ3-P-DB604F77FADE3E50,train,A_donor_B_acceptor,aliphatic__aliphatic
VJDMRLLIJFINJM-ZDUSSCGKSA-N,ROSHDBRHBLXNQT-UHFFFAOYSA-N,CC(C)[C@H](C=O)N(C1=NC=CC(=N1)NC2=CC=CC(=C2)C(F)(F)F)N,CCCCC=CN1CCOC1(C=O)C(F)(F)F,CBZ3-P-DB604F77FADE3E50,train,B_donor_A_acceptor,aliphatic__aliphatic
ANZSZAIOLVAALH-SECBINFHSA-N,PFLBZUQPIKYHPV-UHFFFAOYSA-N,COC(=O)C1=CC=C(S1)C#CCN2[C@H](CC(C2=O)(F)F)C=O,C1=CC=C(C=C1)C(C=O)(C2=CC=C(C=C2)[N+](=O)[O-])O,CBZ3-P-2837A1B8D9F7FA02,train,A_donor_B_acceptor,aliphatic__aliphatic
PFLBZUQPIKYHPV-UHFFFAOYSA-N,ANZSZAIOLVAALH-SECBINFHSA-N,C1=CC=C(C=C1)C(C=O)(C2=CC=C(C=C2)[N+](=O)[O-])O,COC(=O)C1=CC=C(S1)C#CCN2[C@H](CC(C2=O)(F)F)C=O,CBZ3-P-2837A1B8D9F7FA02,train,B_donor_A_acceptor,aliphatic__aliphatic
KDLGNEZVGQCFHP-CUJSYCCXSA-N,WKXBIZZPWXCNKO-CUVJYRNJSA-N,C[C@]1(C(=O)C[C@H]2C(=O)[C@@]1(C3=C4C(=CC=C3)N(C=C4C2(C)C)C)C=O)C=C,C[C@H]1CN(CCN1C(C=O)Cl)C2=CC(=C(C=C2F)Cl)OC,CBZ3-P-81CB2B141452925B,train,A_donor_B_acceptor,aliphatic__aliphatic
WKXBIZZPWXCNKO-CUVJYRNJSA-N,KDLGNEZVGQCFHP-CUJSYCCXSA-N,C[C@H]1CN(CCN1C(C=O)Cl)C2=CC(=C(C=C2F)Cl)OC,C[C@]1(C(=O)C[C@H]2C(=O)[C@@]1(C3=C4C(=CC=C3)N(C=C4C2(C)C)C)C=O)C=C,CBZ3-P-81CB2B141452925B,train,B_donor_A_acceptor,aliphatic__aliphatic
PMZPSDIPICHLSD-UHFFFAOYSA-N,UITCLSKAYYHOCL-UHFFFAOYSA-N,C1=CC(=C(C(=C1)F)F)C2=CC=C(C=C2)CCCC=O,C1CC2(CC1CC2F)C=O,CBZ3-P-1F35F834D6077C44,train,A_donor_B_acceptor,aliphatic__aliphatic
UITCLSKAYYHOCL-UHFFFAOYSA-N,PMZPSDIPICHLSD-UHFFFAOYSA-N,C1CC2(CC1CC2F)C=O,C1=CC(=C(C(=C1)F)F)C2=CC=C(C=C2)CCCC=O,CBZ3-P-1F35F834D6077C44,train,B_donor_A_acceptor,aliphatic__aliphatic
HADYIJUZHXIBGL-MNOVXSKESA-N,VOWNDYCQODYVHR-UHFFFAOYSA-N,C1C[C@H](N([C@H]1C=O)C(=O)O)C2=CC(=CC=C2)F,C1=CC=C2C(=C1)C(=O)N(C2=O)CC(CC=O)(F)F,CBZ3-P-C9F8B1E13D980476,train,A_donor_B_acceptor,aliphatic__aliphatic
VOWNDYCQODYVHR-UHFFFAOYSA-N,HADYIJUZHXIBGL-MNOVXSKESA-N,C1=CC=C2C(=C1)C(=O)N(C2=O)CC(CC=O)(F)F,C1C[C@H](N([C@H]1C=O)C(=O)O)C2=CC(=CC=C2)F,CBZ3-P-C9F8B1E13D980476,train,B_donor_A_acceptor,aliphatic__aliphatic
FRDNUGRUUJIEDD-UHFFFAOYSA-N,NRNFCGLVWPGBBD-UHFFFAOYSA-N,CC(=O)NC1=C(C=CC(=C1)N(C(=S)NC2=CC(=C(C=C2)C#N)C(F)(F)F)C(C)(C)C=O)Cl,CCCN(CC(C)(C)C=O)CC(F)(F)F,CBZ3-P-EAF904F8EA4EBF7C,train,A_donor_B_acceptor,aliphatic__aliphatic
NRNFCGLVWPGBBD-UHFFFAOYSA-N,FRDNUGRUUJIEDD-UHFFFAOYSA-N,CCCN(CC(C)(C)C=O)CC(F)(F)F,CC(=O)NC1=C(C=CC(=C1)N(C(=S)NC2=CC(=C(C=C2)C#N)C(F)(F)F)C(C)(C)C=O)Cl,CBZ3-P-EAF904F8EA4EBF7C,train,B_donor_A_acceptor,aliphatic__aliphatic
UEMDVAXTMKGPQM-UHFFFAOYSA-N,UZIDYJSZESLKIT-UHFFFAOYSA-N,C(COCC=O)C(F)(F)F,COC(=O)C(C=O)C1=CC=C(C=C1)F,CBZ3-P-08809EB80BEA3B4B,train,A_donor_B_acceptor,aliphatic__aliphatic
UZIDYJSZESLKIT-UHFFFAOYSA-N,UEMDVAXTMKGPQM-UHFFFAOYSA-N,COC(=O)C(C=O)C1=CC=C(C=C1)F,C(COCC=O)C(F)(F)F,CBZ3-P-08809EB80BEA3B4B,train,B_donor_A_acceptor,aliphatic__aliphatic
FGVSABADKANQLP-UHFFFAOYSA-N,PXJQEUKUMNAYRN-UHFFFAOYSA-N,C=C(CN(CC=O)C(=O)C1=CC=CC=C1)Cl,C1C(NOC1C2=CC=CC=C2C(F)(F)F)C=O,CBZ3-P-503AE7BA28581F91,train,A_donor_B_acceptor,aliphatic__aliphatic
PXJQEUKUMNAYRN-UHFFFAOYSA-N,FGVSABADKANQLP-UHFFFAOYSA-N,C1C(NOC1C2=CC=CC=C2C(F)(F)F)C=O,C=C(CN(CC=O)C(=O)C1=CC=CC=C1)Cl,CBZ3-P-503AE7BA28581F91,train,B_donor_A_acceptor,aliphatic__aliphatic
QKJNUHUEKGYDSK-BHWOMJMDSA-N,XGQBXDHMIVRUNF-JOCHJYFZSA-N,C1=CC(=CC=C1[C@H](CC=O)C(NCC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)O)F,CCOC1=C(C=CC(=C1)C(=O)N(C)[C@H](CC=O)C2=C3C(=CN=C2)C=NN3)C4=CC(=CC=C4)F,CBZ3-P-4D0CE0C55C7178E0,train,A_donor_B_acceptor,aliphatic__aliphatic
XGQBXDHMIVRUNF-JOCHJYFZSA-N,QKJNUHUEKGYDSK-BHWOMJMDSA-N,CCOC1=C(C=CC(=C1)C(=O)N(C)[C@H](CC=O)C2=C3C(=CN=C2)C=NN3)C4=CC(=CC=C4)F,C1=CC(=CC=C1[C@H](CC=O)C(NCC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)O)F,CBZ3-P-4D0CE0C55C7178E0,train,B_donor_A_acceptor,aliphatic__aliphatic
JABDGURWDUUWSY-BRWVUGGUSA-N,XROMMMJXLWJLKH-UHFFFAOYSA-N,CC1=CC=C(C=C1)S(=O)(=O)[C@@H]2[C@@H]([C@H]2C3=CC(=CC=C3)F)C=O,CC1=C(C(=C(C=C1)CCC=O)Br)F,CBZ3-P-2D69090CE732991C,train,A_donor_B_acceptor,aliphatic__aliphatic
XROMMMJXLWJLKH-UHFFFAOYSA-N,JABDGURWDUUWSY-BRWVUGGUSA-N,CC1=C(C(=C(C=C1)CCC=O)Br)F,CC1=CC=C(C=C1)S(=O)(=O)[C@@H]2[C@@H]([C@H]2C3=CC(=CC=C3)F)C=O,CBZ3-P-2D69090CE732991C,train,B_donor_A_acceptor,aliphatic__aliphatic
DQKUKWDQDMGNOJ-UHFFFAOYSA-N,SDAMWFARHAEWRA-UHFFFAOYSA-N,CCC(CC)(C1=CC=CC=C1)C(C=O)SC2=NC(=CC(=N2)OC)OC,CC(C)OC1=C(C=C(C=C1)C2=NC(=NO2)C3=C4C(=C(C=C3)F)C(=CN4)CCC=O)Cl,CBZ3-P-D62E0EE92D07AF35,train,A_donor_B_acceptor,aliphatic__aliphatic
SDAMWFARHAEWRA-UHFFFAOYSA-N,DQKUKWDQDMGNOJ-UHFFFAOYSA-N,CC(C)OC1=C(C=C(C=C1)C2=NC(=NO2)C3=C4C(=C(C=C3)F)C(=CN4)CCC=O)Cl,CCC(CC)(C1=CC=CC=C1)C(C=O)SC2=NC(=CC(=N2)OC)OC,CBZ3-P-D62E0EE92D07AF35,train,B_donor_A_acceptor,aliphatic__aliphatic
VWUDIVALJUNWJX-UHFFFAOYSA-N,WENVGHLFUNJFRZ-UHFFFAOYSA-N,C1CC(=C(C2=C(C1)C3=C(NN=C3C=C2)F)C4=NC=C(C=C4)N5CCC(CC5)C=O)C6=CC=CC=C6,C1OC2=C(O1)C=C(C(=C2)C(C=O)F)Cl,CBZ3-P-0971E5CB47DBACF6,train,A_donor_B_acceptor,aliphatic__aliphatic
WENVGHLFUNJFRZ-UHFFFAOYSA-N,VWUDIVALJUNWJX-UHFFFAOYSA-N,C1OC2=C(O1)C=C(C(=C2)C(C=O)F)Cl,C1CC(=C(C2=C(C1)C3=C(NN=C3C=C2)F)C4=NC=C(C=C4)N5CCC(CC5)C=O)C6=CC=CC=C6,CBZ3-P-0971E5CB47DBACF6,train,B_donor_A_acceptor,aliphatic__aliphatic
DFKDSIBMLKHOHU-LBPRGKRZSA-N,IFQFNMWTRQLMRH-UHFFFAOYSA-N,CC(C)C(=O)[C@@H](CC=O)C1=CC=CC=C1,COC1=C(C=C(C=C1)Br)C(C=O)F,CBZ3-P-2684870D1144437C,train,A_donor_B_acceptor,aliphatic__aliphatic
IFQFNMWTRQLMRH-UHFFFAOYSA-N,DFKDSIBMLKHOHU-LBPRGKRZSA-N,COC1=C(C=C(C=C1)Br)C(C=O)F,CC(C)C(=O)[C@@H](CC=O)C1=CC=CC=C1,CBZ3-P-2684870D1144437C,train,B_donor_A_acceptor,aliphatic__aliphatic
