id,donor_ikey,scaffold_split
182566,SSBZMHRBLQWVQE-UHFFFAOYSA-N,validation
170853,NWQTWGCQNGOZKN-LURJTMIESA-N,train
209723,SFBDIWZALCTIAP-UHFFFAOYSA-N,train
217670,HBNRWDHLTJVWAD-UHFFFAOYSA-N,train
14879,BQEBASLZIGFWEU-YMKBBEOCSA-N,train
209135,MTSOEZAPAKGREP-UHFFFAOYSA-N,train
97245,SJKIBBNASHNSDW-COBSHVIPSA-N,train
198617,GTHHOAZFHXRVFA-UHFFFAOYSA-N,test
206012,VRYALKFFQXWPIH-SRQIZXRXSA-N,test
103854,WQNJJGKIHDOHKJ-UHFFFAOYSA-N,train
96677,VIVRNXXKEOYNIX-JTQLQIEISA-N,train
110594,GDRWVQWMKNVEKN-FXQIFTODSA-N,train
6110,XZIKOTWVTCVFDP-UHFFFAOYSA-N,train
209608,KXCKDTPERALVNQ-UHFFFAOYSA-N,validation
24423,QZKNUSUQYMYGNK-UHFFFAOYSA-N,train
22230,IDNHYCYNAKZHIC-GFCCVEGCSA-N,train
27077,DXLWAOJBQLWNIY-UKKRHICBSA-N,test
111735,YHVLLXUZLLFRDD-UHFFFAOYSA-N,train
117022,XDWUENZRDSFROQ-UHFFFAOYSA-N,test
26734,IDIAUKQDVCLHCX-UHFFFAOYSA-N,test
22856,BYYPPVMBDPUHHR-UHFFFAOYSA-N,train
217724,RYHZJEJVWWIMQF-UHFFFAOYSA-N,test
5394,XCDORMVUFPWKBP-UHFFFAOYSA-N,validation
4,ZTQSAGDEMFDKMZ-UHFFFAOYSA-N,train
112327,BRWZBVMEUWBCMW-UHFFFAOYSA-N,train
213442,WXXQDQUDSIGRKC-UHFFFAOYSA-N,train
50178,MPCFXPUBAQKZRJ-KVTDHHQDSA-N,test
50411,IBXKWDKQBLHJRW-UHFFFAOYSA-N,train
72866,YUEXJEIBOZYWIH-UHFFFAOYSA-N,train
29742,VMPBQMPRFQKGKY-UHFFFAOYSA-N,train
12022,VGPJTIFKZYJWDP-UHFFFAOYSA-N,train
201871,XEOHMCDMXCHRSU-DUXPYHPUSA-N,train
201411,WHPJLYGRUMWESW-KOLCDFICSA-N,train
117247,GGTGCVYFUCDMBL-ZLNHGNLKSA-N,validation
15113,GNTQICZXQYZQNE-ZLUOBGJFSA-N,validation
82683,PZBYMVMHTATNPV-YCXLAJEKSA-N,test
183729,QBHBJCPWTMMDIG-NJGYIYPDSA-N,train
207341,RVGMHEDJMIXRNZ-UTINFBMNSA-N,validation
58241,MKBFLZPBLYXJKC-UHFFFAOYSA-N,train
184565,JOIVGCGIPGVIMG-UHFFFAOYSA-N,train
220580,XDIFZBLCRBYDHT-UHFFFAOYSA-N,test
21702,ONMKQITYYSLIOI-UHFFFAOYSA-N,validation
121132,VPMUPNHGZZUELS-PSASIEDQSA-N,test
212020,YXNLMIAWTBIGKS-UHFFFAOYSA-N,train
6407,PEJDZTZLIFVHJT-UHFFFAOYSA-N,train
19617,BUFLLJVPVXYCMN-UHFFFAOYSA-N,validation
117166,BVSAAPRANJVUGG-GSVOUGTGSA-N,validation
19729,LDAAPIYYSHVGPH-UHFFFAOYSA-N,test
116700,NTYDOQVUZISPNZ-UHFFFAOYSA-N,train
97641,XELURGGPYRZWCR-UHFFFAOYSA-N,train
2575,VEJLAIIDMLUTRB-LAHCRNKXSA-N,test
96412,JYFAJYALNWAGRI-UHFFFAOYSA-N,train
125369,SXPJNIWOMPZYDX-WNJXEPBRSA-N,test
115208,XBHFWWQTUANLOE-ZETCQYMHSA-N,train
108243,GWKBGDYJEHRKMX-UHFFFAOYSA-N,validation
16336,DLZRCTHPQQALDW-UHFFFAOYSA-N,train
8532,NTBYIQWZAVDRHA-DPYQTVNSSA-N,validation
15632,RZOVIZBHOUWCQM-YUPRTTJUSA-N,test
2764,XVXGREGYPLBBOW-UHFFFAOYSA-N,train
19214,BROXBTYNQQOYDG-KVTDHHQDSA-N,train
151189,NPWVJFXDTGFWTM-UHFFFAOYSA-N,train
80163,KFKXCSGKQYSKLH-UHFFFAOYSA-N,train
24196,MMWPPRCHZVNXLQ-BKFJMODKSA-N,validation
171110,AJJJBAUASFSALR-YFKPBYRVSA-N,validation
22517,VWYVHZFRBJJWSM-UHFFFAOYSA-N,test
26261,HFDSLXXRAKFVJC-UHFFFAOYSA-N,train
96279,UOKGHVGEJIXNLP-UHFFFAOYSA-N,train
85600,PJEBOSOSITVLKM-UHFFFAOYSA-N,test
25158,IUVWRYQBSDGCMS-UHFFFAOYSA-N,train
109857,NTVYKUHIUIIRFU-BQYQJAHWSA-N,test
115162,DWAAPTLVFHFOSZ-UHFFFAOYSA-N,validation
26692,PCJYANABPUXRFV-ZCFIWIBFSA-N,validation
22027,LBICMZLDYMBIGA-LLVKDONJSA-N,validation
6120,STDVRFVMIDYUSW-UHFFFAOYSA-N,train
113686,PWCHQCMCDOMXLG-GFCCVEGCSA-N,test
108854,XMMGLIMEHNSBSZ-UHFFFAOYSA-N,train
8145,VDOXWYONXWJDGM-UHFFFAOYSA-N,train
32256,HAEFRQLHXUHJJP-UHFFFAOYSA-N,train
217021,QDZDTHZHDAHQMY-HCWXCVPCSA-N,train
44952,JYQKGDRMMKVQAP-UHFFFAOYSA-N,validation
26237,HRMWJWDFDMBXPI-KLVWXMOXSA-N,validation
212295,PYEJKBWYDITLNW-UHFFFAOYSA-N,validation
151410,VCDDHLXCGCQCCJ-UHFFFAOYSA-N,train
16485,VIPCJSCBXJTMQM-HWKANZROSA-N,train
217740,DOMGDLGLPNNFSR-UHFFFAOYSA-N,train
123446,SHWDMZIOTPTQEA-RFZPGFLSSA-N,test
25131,GZBOEVIOYBKQHR-KCDKBNATSA-N,train
119009,KXXMSZOGVXMQMM-NAKRPEOUSA-N,train
210724,ADWWFSZCJQQCCR-UHFFFAOYSA-N,train
12364,WKWIPEBABZZMGO-UHFFFAOYSA-N,validation
200864,VAEVLFARADVKQP-BDAKNGLRSA-N,train
32,HFJRKMMYBMWEAD-UHFFFAOYSA-N,test
18627,YHSVHXUXXUPHPM-UHFFFAOYSA-N,train
118986,HZLPUULSBAGANE-VKHMYHEASA-N,train
209647,CWBGHEZZFMFXCQ-GBNDHIKLSA-N,test
6417,BVNYROHOUZCIEL-UHFFFAOYSA-N,train
22340,JUZXYQBZHRMZNQ-SECBINFHSA-N,test
1188,PYMYPHUHKUWMLA-MROZADKFSA-N,test
117026,RQTNEJSCQGEOGT-UHFFFAOYSA-N,test
206993,RODVULCZHDFCIV-UHFFFAOYSA-N,validation
1574,COJYJCJUBHUSDJ-UHFFFAOYSA-N,test
201806,IDZKTTDHRSQERX-UHFFFAOYSA-N,validation
218498,JKLNSVZKJYDZEF-UHFFFAOYSA-N,test
26597,CCTYLXWVECSQGC-UHFFFAOYSA-N,train
1190,ZAYNCWQGQVRPDV-UHFFFAOYSA-N,train
138728,CDLPXNRGXZPDIB-UHFFFAOYSA-N,train
22307,LKWAFTHASKTPEN-UHFFFAOYSA-N,validation
3930,AWVYTVIGCMPMHI-MNOVXSKESA-N,train
26243,UELSDTJDFPCOIB-VZGGNBLMSA-N,train
114297,STELUGDLXCFBSO-VWYCJHECSA-N,train
1772,YXEAENVLZOODMT-VOTSOKGWSA-N,train
4790,KFCWBYVPPYORPI-ONEGZZNKSA-N,train
35393,FHEMCOUIDCKHJA-UHFFFAOYSA-N,validation
103325,XAMZAFKQHXBZRT-UHFFFAOYSA-N,train
1541,HBBONAOKVLYWBI-KTKRTIGZSA-N,train
201877,FHOHGGRVIKUMPF-UHFFFAOYSA-N,test
211261,HLMAKORNKGHEKE-UHFFFAOYSA-N,train
117194,MYXCRYWEUADHAI-DJYZBWFMSA-N,train
58148,VZZWOICZCNWLQZ-UHFFFAOYSA-N,train
96334,ANSNOXPARNRFPV-UHFFFAOYSA-N,test
96135,QDTQIGHBZYTNEL-UHFFFAOYSA-N,test
216562,XPCHZYMBIJHYMD-MGRQHWMJSA-N,train
24229,DSRCWNTVYUKWCH-UHFFFAOYSA-N,train
3270,XJUSTHZLZCLFJZ-UHFFFAOYSA-N,train
79732,GCHBOROJQWOTQP-UHFFFAOYSA-N,train
30193,IBJNFQZABYNWKA-UHFFFAOYSA-N,test
88668,DJBMPDJWXOQEGZ-UHFFFAOYSA-N,train
146166,XFJASJIUQLQNET-UHFFFAOYSA-N,train
18713,KRWXYIFAXTZWPZ-UHFFFAOYSA-N,train
182878,RZWKSYQDSWNBJG-UHFFFAOYSA-N,train
1551,XMLIBBMPASIZBW-UHFFFAOYSA-N,test
118882,HVLHVNIQXNNWNH-UHFFFAOYSA-N,test
54476,CHZHEHDSINZKPQ-MQWKRIRWSA-N,validation
200849,NJWZVYIVEHDYQI-UHFFFAOYSA-N,train
62490,XPESAYJLPIXIOE-UHFFFAOYSA-N,train
17028,XDSOPSAYIPTGOO-FSPLSTOPSA-N,train
112173,YWUGUGHGGWKGEG-NTSWFWBYSA-N,test
59235,KRVZRMMRROYDMB-UHFFFAOYSA-N,train
218947,RZPHDVPQVLTOLV-UHFFFAOYSA-N,test
148977,QEBNPKAUACLPQA-ZETCQYMHSA-N,train
213656,ACFCJNZSJSCCHG-UHFFFAOYSA-N,validation
15264,BMVCXFWXVVXAKN-UHFFFAOYSA-N,validation
18346,BLCJMXVXJSXXHH-UHFFFAOYSA-N,train
120748,HPSLGHWQBDCMGN-LLVKDONJSA-N,test
208938,DKMSQLDBLJLVJL-UHFFFAOYSA-N,train
86045,LDHFGKPVRGQQEE-UHFFFAOYSA-N,train
117782,GUURXOOBQURFIB-UTLUCORTSA-N,test
36,HFFLGKNGCAIQMO-UHFFFAOYSA-N,test
114551,AHQHZVUEWKKDIH-UHFFFAOYSA-N,validation
177149,RGNHETJJMSNLNK-HCWXCVPCSA-N,validation
68786,RTBIOIOPTWMGTR-UHFFFAOYSA-N,train
148816,NQIHHSHTGHQPJS-KHQFGBGNSA-N,train
198579,LTFFVLJFCRNWJO-UHFFFAOYSA-N,train
176352,PKJYAZCCLWHVJM-UHFFFAOYSA-N,train
187118,VATRPCACNUAWPX-UHFFFAOYSA-N,train
115058,XPWBOJCKKVXXJE-BGPJRJDNSA-N,test
191583,MPEHPOFLBVVDAP-UHFFFAOYSA-N,train
216923,USCPBSWCMOVHEF-YUMQZZPRSA-N,train
138885,SVXJZGIDAVQJKB-UHFFFAOYSA-N,train
218252,VHOVPEFSJKDBIQ-UHFFFAOYSA-N,train
111462,HHUYRZBVHHOHLN-HZWFCMDNSA-N,train
151338,PTUVLMKCOMDDEZ-UHFFFAOYSA-N,train
25598,IJJLRUSZMLMXCN-UNTFVMJOSA-N,train
213232,CHHFIOHFIVEZCL-UHFFFAOYSA-N,test
11576,YSTFQEGUCJXHKW-UHFFFAOYSA-N,train
73233,ABEWMPNEJYEYHG-UHFFFAOYSA-N,train
219403,QMVCSXBTFNHSQC-UHFFFAOYSA-N,train
16550,KDTTVNGULXRZHT-UHFFFAOYSA-N,test
118904,NILWIASPKCGJFG-IHBLQFBFSA-N,validation
151682,PMAYTKIPTSSBBC-UHFFFAOYSA-N,train
118923,IMKHUHBHEBJHGH-UHFFFAOYSA-N,train
117652,OSHJQEKEAKSDDF-UHFFFAOYSA-N,train
104679,AJDWZKIQEJCHOW-UHFFFAOYSA-N,train
201494,SBVJEBPEQRISCI-SNVBAGLBSA-N,validation
81973,VJUGZCTUBQAWDB-UHFFFAOYSA-N,train
8322,MDWXTLNIZCHBJE-UHFFFAOYSA-N,train
66598,PNNNRSAQSRJVSB-HVILQDHVSA-N,validation
16171,CCYXEHOXJOKCCJ-UHFFFAOYSA-N,train
217616,LMKKDLJFUGNEPJ-UHFFFAOYSA-N,validation
99203,FLOZTNNQVPDKLZ-UHFFFAOYSA-N,train
119805,WBZHVZZWLBUGNX-UWVGGRQHSA-N,test
15566,GCCHQQYEUACPFL-AXMZGBSTSA-N,test
24213,FHGTVVURHLJINA-KVTDHHQDSA-N,test
21506,VTJCSBJRQLZNHE-UHFFFAOYSA-N,validation
113943,UWBHKXYNRSNKRM-SLPGGIOYSA-N,validation
116621,MUZLUXGKBIPMSU-UHFFFAOYSA-N,train
219020,FJIHTRXQBVTZHM-UHFFFAOYSA-N,validation
2515,NRHPPSVQCZAEGQ-UHFFFAOYSA-N,train
117107,ZFQBWVKEUFKTQJ-KATARQTJSA-N,validation
208929,CBSYYWQEKMTXTJ-UHFFFAOYSA-N,test
66563,FYSGECZAJBBUMH-BDAKNGLRSA-N,validation
201966,AQFDKEFKPIVKCE-GQCTYLIASA-N,train
26594,TZADVZIAKZTSBV-UHFFFAOYSA-N,train
26400,JZJCHBSWRURIBZ-UHFFFAOYSA-N,train
110001,FVIGGGIAVKGMKI-UHFFFAOYSA-N,train
211025,UJYSIBDIIVPYPJ-UHFFFAOYSA-N,test
210538,GIPUYCBDNLCHGI-UHFFFAOYSA-N,test
203548,NLFYAWYGXQJQGY-UHFFFAOYSA-N,test
218906,LEBJDGLZYZPBKR-UHFFFAOYSA-N,validation
200657,WMCGTINMZJXSDI-GSVOUGTGSA-N,train
108823,IHFVXSDTDIXNPU-UHFFFAOYSA-N,train
146322,PPGJTNCBXBXGML-UHFFFAOYSA-N,train
117203,SDLIXTBMJRXLAV-XAZAIFFQSA-N,test
213677,LTHPJPRETCOEOZ-UHFFFAOYSA-N,train
202182,DVJMQRDCZSCNJH-LURJTMIESA-N,test
103705,SQHXBFCIHBJXDG-LWOQYNTDSA-N,train
124094,MIVCDJIQKCCFEP-UHFFFAOYSA-N,train
125442,MLGIGRZKVLNCRR-UHFFFAOYSA-N,train
109691,YFQSMDALFDUXFD-UHFFFAOYSA-N,train
183074,AVGYLZNUIVJEEM-YFKPBYRVSA-N,validation
24389,RJHCKNCMEJICLW-UHFFFAOYSA-N,test
98271,PNJINQQQIGIVNR-UHFFFAOYSA-N,train
120275,KWRQGHXNLFGSDP-UHFFFAOYSA-N,train
111177,PSLBWYVDXNZKRR-RQJHMYQMSA-N,validation
8482,IHUYETNQLCGWSV-UHFFFAOYSA-N,test
116020,WYSGFMBBZBBMCF-MXWKQRLJSA-N,train
25515,ZIBOTRDCDJYYGW-UHFFFAOYSA-N,train
212317,MUGOSPRTVDATKZ-UHFFFAOYSA-N,train
14941,KBLQTRXAGCIRPZ-UHFFFAOYSA-N,validation
213760,BWBPQFNPMXBKMG-UHFFFAOYSA-N,train
26177,XDVIAIHUYAKJCB-PBXRRBTRSA-N,validation
213962,QQGMJDSLHYUCLH-WISUUJSJSA-N,validation
15356,PWBXSZOZBWBLEW-BZNPZCIMSA-N,test
206784,VWOJWYJGGUHWCW-UHFFFAOYSA-N,train
16323,OZCVGHWUFGXODT-UHFFFAOYSA-N,test
53995,XBCOUGKIDXWICD-UHFFFAOYSA-N,test
202485,ZNGFPNRCROTVLW-UHFFFAOYSA-N,train
23058,MALIQUBOTPNSCP-UHFFFAOYSA-N,train
96111,AVRNSYUHCUGANA-UHFFFAOYSA-N,test
8865,USJRMLZTONLKON-UHFFFAOYSA-N,validation
22458,DJXQBXDUGONRMQ-UHFFFAOYSA-N,test
182192,MLIJHJXWSYQZQE-UHFFFAOYSA-N,train
146071,GGGKKXMNFAEMKX-UHFFFAOYSA-N,train
18845,GUEMPUWLPCPYNK-UHFFFAOYSA-N,train
6725,PJZBKCVVFPTFAW-UHFFFAOYSA-N,validation
26678,BYJWRSBVRKMRDN-LECHCGJUSA-N,train
96009,SIGBXUXWGGYGNL-UHFFFAOYSA-N,train
186346,XUXXEPVVSPFEGU-UHFFFAOYSA-N,train
65160,WKAALPUQBJPJQB-UHFFFAOYSA-N,train
208244,JCHUOXAQZVKHLM-JTQLQIEISA-N,validation
380,RCQKLWAPRHHRNN-UHFFFAOYSA-N,train
214487,FNLMVMIJPKVSED-UHFFFAOYSA-N,test
147023,RMYZVEVBFPOICR-UHFFFAOYSA-N,train
5811,ALKYTHSHCFHVTO-UHFFFAOYSA-N,train
15016,DHMWLSNODZWOTC-LURQLKTLSA-N,test
26637,PYYPPQXYVOHURZ-NXCITBJVSA-N,validation
116509,XZDPAFGTOPVEGR-NSHDSACASA-N,train
93400,CUNUWNJZNWHPEG-UHFFFAOYSA-N,train
122708,CVWRVYRUSNTPFO-FNORWQNLSA-N,train
113307,CXRJHNILSHEUHS-MRVPVSSYSA-N,train
15365,GOQPCYHJBIRRFJ-ZXXMMSQZSA-N,validation
1508,IOXPXHVBWFDRGS-UHFFFAOYSA-N,test
220296,MBDSDOQSAVOSGV-UHFFFAOYSA-N,train
14907,MPBZRCYIZWWVPG-UHFFFAOYSA-N,train
218712,YNCQXNYTMWMQEW-UHFFFAOYSA-N,validation
9924,YDXSEFRDFYVFSA-UHFFFAOYSA-N,train
208399,SIXBABMGEVZGKD-JGVFFNPUSA-N,train
146318,ODKSGXCXLZBCMT-UHFFFAOYSA-N,train
86654,BZRUOJXXUGESCL-UHFFFAOYSA-N,test
209103,BDTDNCPYRXVEKB-UHFFFAOYSA-N,train
184510,DYWLDLVIIDMZQI-UHFFFAOYSA-N,train
30092,RUKOAHANEXSFST-YFKPBYRVSA-N,train
26697,ZXNKQBQYBIGMPB-UHFFFAOYSA-N,test
17321,CNASNERESZSKIY-UHFFFAOYSA-N,test
209143,NJUXSDBFLBXQFG-UHFFFAOYSA-N,train
18339,BAYBMNODWZBBTE-UHFFFAOYSA-N,train
15856,SOWWVOYATZCGMM-UHFFFAOYSA-N,test
86646,BJUBJUOQKKUCEL-UHFFFAOYSA-N,train
116513,FSRNIBHHKJFFMN-NSHDSACASA-N,train
101779,UPWVELBOSZSBML-UHFFFAOYSA-N,test
23690,WCSWBFHXMBBSDL-UHFFFAOYSA-N,validation
114934,FFSSMXIWMYXJNZ-GSVOUGTGSA-N,test
203761,BYJLQDBNTAACKY-AATRIKPKSA-N,train
26919,KXSMTLPMZFNTCV-UHFFFAOYSA-N,train
78291,BKUCTHZCDNKJMA-UHFFFAOYSA-N,test
8448,KKFRYFDYAVLCHJ-QMMMGPOBSA-N,test
43261,BDLZNVPABOHUNW-DPYQTVNSSA-N,train
95155,CBXAVANJACDZSJ-GKAPJAKFSA-N,validation
35343,DFGYZXMVLPIENH-UHFFFAOYSA-N,validation
93,JGEGJYXHCFUMJF-UHFFFAOYSA-N,validation
200963,DDUHCTSBOOOKAF-GLIMQPGKSA-N,train
67395,FEHVDRXHNUZFFQ-UHFFFAOYSA-N,train
147071,QGEVSFZQJPXSRO-UHFFFAOYSA-N,test
204478,GHKFJELKWCPRQO-UHFFFAOYSA-N,train
64642,SYPXFLLCYUKWQI-UHFFFAOYSA-N,test
15149,YWUGUGHGGWKGEG-PHDIDXHHSA-N,train
12298,MACODSSJUUMKOE-UHFFFAOYSA-N,test
122092,CSYCCKMJFXHYAR-NKWVEPMBSA-N,train
217832,MFJBYAFUKRQAQN-UHFFFAOYSA-N,train
12118,KNQREOBBZDSHPN-NXEZZACHSA-N,train
16718,OCKUKGINJJSJHU-UHFFFAOYSA-N,train
119058,ZYWASGVXFZMFKD-RNFRBKRXSA-N,train
15829,XXKVOLCCICDWCM-UHFFFAOYSA-N,validation
21049,YPDVRGBYIZTJKA-UHFFFAOYSA-N,validation
3491,JOUZYBMKOXDVCY-ZCFIWIBFSA-N,test
122256,BXCJWSNPGQDQKE-MNOVXSKESA-N,train
21519,KJMOZEKUWDAGLL-UHFFFAOYSA-N,validation
217479,MWJABHWRPBZMMS-UHFFFAOYSA-N,train
110593,BREUKTTWGCTGEC-YIZRAAEISA-N,train
26747,MFSZUEJLRXMSRZ-UHFFFAOYSA-N,validation
8887,RKSXBPZEKYUCII-VOTSOKGWSA-N,test
15669,LFIUMOHGAWHPEA-MOJAZDJTSA-N,validation
43688,ISKNZHWJUDSDMU-RXMQYKEDSA-N,train
208911,JXWOTJZICSULTA-ZIMISOLQSA-N,validation
210009,BVXAFTQHYKDKLK-UHFFFAOYSA-N,validation
119014,YFMDXMQTDKUSHN-NGJRWZKOSA-N,validation
81202,JNYBPYLTDKUXLS-UHFFFAOYSA-N,train
993,IOUXCLUCHATUGT-UHFFFAOYSA-N,validation
121774,ISQKSQVJFIJMQL-LURJTMIESA-N,train
21705,MBPFNOMGYSRGQZ-UHFFFAOYSA-N,train
58560,XIANLERXETYHLS-UHFFFAOYSA-N,train
208452,QZRAXSYFAVARHP-GGWOSOGESA-N,validation
22385,AUQVHHUEGARSCW-UHFFFAOYSA-N,validation
216967,FIVSQFLTDYJCEJ-PXUUIUOKSA-N,test
112109,XONGBLMZARYGKW-UHFFFAOYSA-N,train
54077,QRCQUCATLVFLBZ-UHFFFAOYSA-N,train
20850,CLYLNNKVJYIYII-UHFFFAOYSA-N,train
12101,RUVFLEQPWIRGQS-UHFFFAOYSA-N,train
80279,OLQSESYATBQSTD-UHFFFAOYSA-N,validation
119489,DKXNBNKWCZZMJT-HYRLOUDQSA-N,train
8133,JVDKSPFKTRMHMA-UHFFFAOYSA-N,validation
151371,AUMIJFBRKHGISH-UHFFFAOYSA-N,validation
16553,LAPBZVLPMTWRCZ-UHFFFAOYSA-N,test
106734,ULVIPJGKARAQEJ-UHFFFAOYSA-N,validation
21996,GVMOBBBOHCGLQW-UHFFFAOYSA-N,test
93755,LQXSGQXLCZIBKD-UHFFFAOYSA-N,train
35154,NSIFGFWJJQVOBE-UHFFFAOYSA-N,validation
202433,RMWCXVCRBOXQEL-UHFFFAOYSA-N,train
112824,XTGSAILSWUDSKP-UTCJRWHESA-N,train
39358,KALHJUHMCWTPQC-UHFFFAOYSA-N,train
211681,PORSLRXAINXJMJ-UHFFFAOYSA-N,train
118957,IBGZYAYZRWDFSS-SSDOTTSWSA-N,train
94606,SPVVREHWCCGONB-UHFFFAOYSA-N,train
218643,VJQYQQLRJMQTFI-UHFFFAOYSA-N,train
448,OEQRZPWMXXJEKU-LURJTMIESA-N,train
65015,BMUVTQYHPSXEKT-UHFFFAOYSA-N,train
8591,AXHPKHDTOXXPGU-UHFFFAOYSA-N,train
74446,KOXDYGDCJMYXEV-LURJTMIESA-N,test
126047,WKGNSKVQALALCL-UHFFFAOYSA-N,validation
80533,YIBWYSUGTJCPQG-UHFFFAOYSA-N,train
105759,VMPBQMPRFQKGKY-SSDOTTSWSA-N,train
116811,QGSMEBJOJYSOHP-ZXXMMSQZSA-N,train
114307,GKANXGVUZCLWDZ-DTWKUNHWSA-N,train
144432,PXQYZUHFLGDMSY-UHFFFAOYSA-N,train
212432,LTDOPTVIIUBRNB-IENPIDJESA-N,train
15095,VXFVJCLMUVIKKX-LYFYHCNISA-N,train
96137,XFUKJJSWCAUWQU-UHFFFAOYSA-N,train
29459,BESKFJNLFBROGY-OWOJBTEDSA-N,validation
117656,UNUKGCFSQSMHCB-BFHBGLAWSA-N,validation
94733,XFAVKRDNHKFRRI-UHFFFAOYSA-N,train
114947,MZVBDFLVRHITPI-UHFFFAOYSA-N,train
113930,LWZBDMKHUMLBRA-WBVKSWKWSA-N,test
69724,WBANEDLWWXORPK-UHFFFAOYSA-N,test
211752,MEWWQXRWMBBJAW-UHFFFAOYSA-N,test
35732,OEYSGBWEKZLBFK-SLPGGIOYSA-N,train
27657,LLJOTQMGGPLNOO-FKZODXBYSA-N,test
211823,VSGOQOKVDXMETB-UHFFFAOYSA-N,test
54179,ROOHQDXVHPDVDB-UHFFFAOYSA-N,train
108805,BBNYLDSWVXSNOQ-RXMQYKEDSA-N,train
182228,NZEKTBZFQIIEHZ-UHFFFAOYSA-N,test
11472,QCDIZJDGYAZJDS-UHFFFAOYSA-N,train
17303,OVSOUYAVBQNARM-UHFFFAOYSA-N,train
958,YPZMPEPLWKRVLD-UHFFFAOYSA-N,test
117617,ISNSCEFRWVFDMS-UHFFFAOYSA-N,test
96301,BVRXTCVUDPVUES-UHFFFAOYSA-N,test
29005,LBBUHRTUHMYGDR-UHFFFAOYSA-N,train
84466,QKMDSNBRMDBVMG-UHFFFAOYSA-N,test
72111,HJTTWHCAYROXCB-BJMVGYQFSA-N,train
209849,PLLIPCIXYKFGDQ-UHFFFAOYSA-N,train
26755,UTHXLEMUBBLVQR-YECAGNBQSA-N,validation
77112,CEIUVFKOYFCZMS-UHFFFAOYSA-N,train
78274,MAHCMQIVQUVXGB-UHFFFAOYSA-N,validation
182678,QZQSLIUZKQPCPY-UHFFFAOYSA-N,test
24206,YPZMPEPLWKRVLD-CQOGJGKDSA-N,train
23138,ZWEGOGARWMDMDR-UHFFFAOYSA-N,train
81308,NTIARAWHSWENHB-SHYZEUOFSA-N,train
202244,GVHJVAXIECWGPP-UHFFFAOYSA-N,validation
206082,FSQFWBJQNKXEJF-UHFFFAOYSA-N,test
23909,FIXKNRMXQYFYPD-UHFFFAOYSA-N,test
24251,MUBFXOOYJPHVJT-UHFFFAOYSA-N,validation
6199,GIQHYOAEOMSKKV-SSDOTTSWSA-N,validation
134310,ZFWOJIMPAFZGGC-UHFFFAOYSA-N,test
214747,VLCKGFFJSPSGKJ-UHFFFAOYSA-N,test
119575,ICLBVVFBKGABDD-UHFFFAOYSA-N,train
219068,VXAYBDRIOLMISA-UHFFFAOYSA-N,test
46,CWRKZMLUDFBPAO-SREVYHEPSA-N,test
203103,XAJBLLXVOQVOON-UHFFFAOYSA-N,validation
21196,NIWJUBURGFUNIQ-DCAQKATOSA-N,test
24587,SUJICNGVSVRGON-XUQKIGAKSA-N,train
18295,PWURSZGOBKARRU-UHFFFAOYSA-N,train
50462,AEQOYQLVOSEMKT-OWMBCFKOSA-N,train
5781,YMIIHJBTQLZXBV-QMMMGPOBSA-N,validation
109677,MFEFAXLQZGNVQU-UHFFFAOYSA-N,validation
26176,FPEDBTFXSIQWHE-JQCXWYLXSA-N,train
6667,LWVRZPPVMAXVMJ-UHFFFAOYSA-N,train
3430,ZGVNGXVNRCEBDS-HSUXUTPPSA-N,train
26316,XZLPWSFARGEQQO-MVIOUDGNSA-N,train
61015,SJLMUFCTOJJNOV-UHFFFAOYSA-N,train
14368,GVEIZEMJOBQMCQ-GSVOUGTGSA-N,train
121732,IZBPXRDWEGCUAX-QXFUBDJGSA-N,train
151286,SBAOXLBKPVBFJK-UHFFFAOYSA-N,train
86943,PPBKZIWYHPJMPA-KPGICGJXSA-N,validation
201647,WFMXUDVZEACEOR-KJLGVMNDSA-N,train
182160,PABLOPMZCFQFHB-JAMMHHFISA-N,train
15268,ISMNOIMBJZMCCK-SJNFNFGESA-N,test
26280,IGKMJWPWSFSLDV-UHFFFAOYSA-N,train
210766,VQWYEDRISULPNG-UHFFFAOYSA-N,train
5788,ZUGYJALETFVYJV-UHFFFAOYSA-N,train
8607,DKXNBNKWCZZMJT-KVOYSHJESA-N,train
201349,ZTDFFCOQTDBRJX-UHFFFAOYSA-N,validation
186041,VXZPENAQEVWSKN-UHFFFAOYSA-N,train
26961,JQNNFEAQGMSYBM-UHFFFAOYSA-N,validation
101595,KDDINDBFGJIYFT-UHFFFAOYSA-N,train
81364,MJBHDIXTANJKQT-HACHORDNSA-N,test
134316,MRNVMUCUIIQZKX-UHFFFAOYSA-N,validation
15154,KQXBFBQRLHMLIS-MRVPVSSYSA-N,validation
2601,KLXQAXYSOJNJRI-JGWLITMVSA-N,train
203796,NKDDRGCFNKLSPA-TWGQIWQCSA-N,validation
206975,ROQPWWBEJSZQJD-UHFFFAOYSA-N,validation
22619,NPWYTMFWRRIFLK-ZCFIWIBFSA-N,train
171111,AJJJBAUASFSALR-RXMQYKEDSA-N,train
195730,NFQHDCDVJNGLLP-UYMSWOSGSA-N,validation
109684,PIGVZYHJMXOEQI-UHFFFAOYSA-N,train
215202,TTYQNTRSWGKFQT-UHFFFAOYSA-N,train
54581,KDCOFOSCDKMVKD-VKHMYHEASA-N,validation
18839,INSSKXXYBYMAHD-UHFFFAOYSA-N,train
