id,xyz_file,error
OSCNMLMGOFTUJQ-UHFFFAOYSA-N__QQADZEJBIMMHSO-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0023/xyz_prod/prod_OSCNMLMGOFTUJQ-UHFFFAOYSA-N__QQADZEJBIMMHSO-UHFFFAOYSA-N.xyz,
QQADZEJBIMMHSO-UHFFFAOYSA-N__OSCNMLMGOFTUJQ-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0023/xyz_prod/prod_QQADZEJBIMMHSO-UHFFFAOYSA-N__OSCNMLMGOFTUJQ-UHFFFAOYSA-N.xyz,
MHBOVIQJPSQPMK-UHFFFAOYSA-N__STINYPFJROKCKD-WIBUTAKZSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0023/xyz_prod/prod_MHBOVIQJPSQPMK-UHFFFAOYSA-N__STINYPFJROKCKD-WIBUTAKZSA-N.xyz,
STINYPFJROKCKD-WIBUTAKZSA-N__MHBOVIQJPSQPMK-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0023/xyz_prod/prod_STINYPFJROKCKD-WIBUTAKZSA-N__MHBOVIQJPSQPMK-UHFFFAOYSA-N.xyz,
YLIUOQLKDHZJFT-UHFFFAOYSA-N__RFORICRWERWQSD-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0023/xyz_prod/prod_YLIUOQLKDHZJFT-UHFFFAOYSA-N__RFORICRWERWQSD-UHFFFAOYSA-N.xyz,
PPLKCAPGVOTLGM-DENIHFKCSA-N__FNODPCSDXLPWPG-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0023/xyz_prod/prod_PPLKCAPGVOTLGM-DENIHFKCSA-N__FNODPCSDXLPWPG-UHFFFAOYSA-N.xyz,
RFORICRWERWQSD-UHFFFAOYSA-N__YLIUOQLKDHZJFT-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0023/xyz_prod/prod_RFORICRWERWQSD-UHFFFAOYSA-N__YLIUOQLKDHZJFT-UHFFFAOYSA-N.xyz,
FNODPCSDXLPWPG-UHFFFAOYSA-N__PPLKCAPGVOTLGM-DENIHFKCSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0023/xyz_prod/prod_FNODPCSDXLPWPG-UHFFFAOYSA-N__PPLKCAPGVOTLGM-DENIHFKCSA-N.xyz,
UPAHLPUINKDRNK-BZUCXLHXSA-N__ZHYWPCWWYQXRBD-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0023/xyz_prod/prod_UPAHLPUINKDRNK-BZUCXLHXSA-N__ZHYWPCWWYQXRBD-UHFFFAOYSA-N.xyz,
ZHYWPCWWYQXRBD-UHFFFAOYSA-N__UPAHLPUINKDRNK-BZUCXLHXSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0023/xyz_prod/prod_ZHYWPCWWYQXRBD-UHFFFAOYSA-N__UPAHLPUINKDRNK-BZUCXLHXSA-N.xyz,
YIHMFUWFTYOZPD-KGLIPLIRSA-N__MLOPBTMIQJGMMW-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0023/xyz_prod/prod_YIHMFUWFTYOZPD-KGLIPLIRSA-N__MLOPBTMIQJGMMW-UHFFFAOYSA-N.xyz,
MLOPBTMIQJGMMW-UHFFFAOYSA-N__YIHMFUWFTYOZPD-KGLIPLIRSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0023/xyz_prod/prod_MLOPBTMIQJGMMW-UHFFFAOYSA-N__YIHMFUWFTYOZPD-KGLIPLIRSA-N.xyz,
LNBYWKPBAWBITH-UHFFFAOYSA-N__NZINJOQBWBCKOY-SECBINFHSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0023/xyz_prod/prod_LNBYWKPBAWBITH-UHFFFAOYSA-N__NZINJOQBWBCKOY-SECBINFHSA-N.xyz,
NZINJOQBWBCKOY-SECBINFHSA-N__LNBYWKPBAWBITH-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0023/xyz_prod/prod_NZINJOQBWBCKOY-SECBINFHSA-N__LNBYWKPBAWBITH-UHFFFAOYSA-N.xyz,
PDXFANPJURPCCV-UHFFFAOYSA-N__DOFYZGQGRVMWGW-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0023/xyz_prod/prod_PDXFANPJURPCCV-UHFFFAOYSA-N__DOFYZGQGRVMWGW-UHFFFAOYSA-N.xyz,
DOFYZGQGRVMWGW-UHFFFAOYSA-N__PDXFANPJURPCCV-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0023/xyz_prod/prod_DOFYZGQGRVMWGW-UHFFFAOYSA-N__PDXFANPJURPCCV-UHFFFAOYSA-N.xyz,
LHICNIQDUSLKGT-WRWGMCAJSA-N__NIKKSXPLNKTMPF-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0023/xyz_prod/prod_LHICNIQDUSLKGT-WRWGMCAJSA-N__NIKKSXPLNKTMPF-UHFFFAOYSA-N.xyz,
NIKKSXPLNKTMPF-UHFFFAOYSA-N__LHICNIQDUSLKGT-WRWGMCAJSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0023/xyz_prod/prod_NIKKSXPLNKTMPF-UHFFFAOYSA-N__LHICNIQDUSLKGT-WRWGMCAJSA-N.xyz,
LUEOULWRAHNSNY-UHFFFAOYSA-N__IVAOYHNAFFFTMV-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0023/xyz_prod/prod_LUEOULWRAHNSNY-UHFFFAOYSA-N__IVAOYHNAFFFTMV-UHFFFAOYSA-N.xyz,
IVAOYHNAFFFTMV-UHFFFAOYSA-N__LUEOULWRAHNSNY-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0023/xyz_prod/prod_IVAOYHNAFFFTMV-UHFFFAOYSA-N__LUEOULWRAHNSNY-UHFFFAOYSA-N.xyz,
CZTPKEOODCBDFQ-GFCCVEGCSA-N__INFIIGCCORZUMG-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0023/xyz_prod/prod_CZTPKEOODCBDFQ-GFCCVEGCSA-N__INFIIGCCORZUMG-UHFFFAOYSA-N.xyz,
INFIIGCCORZUMG-UHFFFAOYSA-N__CZTPKEOODCBDFQ-GFCCVEGCSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0023/xyz_prod/prod_INFIIGCCORZUMG-UHFFFAOYSA-N__CZTPKEOODCBDFQ-GFCCVEGCSA-N.xyz,
FAWMWUIOVGHDBC-UHFFFAOYSA-N__UGUNVVRIZFUPIF-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0023/xyz_prod/prod_FAWMWUIOVGHDBC-UHFFFAOYSA-N__UGUNVVRIZFUPIF-UHFFFAOYSA-N.xyz,
UGUNVVRIZFUPIF-UHFFFAOYSA-N__FAWMWUIOVGHDBC-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0023/xyz_prod/prod_UGUNVVRIZFUPIF-UHFFFAOYSA-N__FAWMWUIOVGHDBC-UHFFFAOYSA-N.xyz,
WDUPXMRYAWAEOV-UHFFFAOYSA-N__KKLGKOMJIVOEFF-PJQLUOCWSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0023/xyz_prod/prod_WDUPXMRYAWAEOV-UHFFFAOYSA-N__KKLGKOMJIVOEFF-PJQLUOCWSA-N.xyz,
KKLGKOMJIVOEFF-PJQLUOCWSA-N__WDUPXMRYAWAEOV-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0023/xyz_prod/prod_KKLGKOMJIVOEFF-PJQLUOCWSA-N__WDUPXMRYAWAEOV-UHFFFAOYSA-N.xyz,
TUTVWLUDKUFWLL-UHFFFAOYSA-N__UOCYESYMHTXYHI-JAZPPYFYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0023/xyz_prod/prod_TUTVWLUDKUFWLL-UHFFFAOYSA-N__UOCYESYMHTXYHI-JAZPPYFYSA-N.xyz,
UOCYESYMHTXYHI-JAZPPYFYSA-N__TUTVWLUDKUFWLL-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0023/xyz_prod/prod_UOCYESYMHTXYHI-JAZPPYFYSA-N__TUTVWLUDKUFWLL-UHFFFAOYSA-N.xyz,
OEKOTCPWXRCUOR-UHFFFAOYSA-N__OXGHOYKJQNHWOZ-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0023/xyz_prod/prod_OEKOTCPWXRCUOR-UHFFFAOYSA-N__OXGHOYKJQNHWOZ-UHFFFAOYSA-N.xyz,
OXGHOYKJQNHWOZ-UHFFFAOYSA-N__OEKOTCPWXRCUOR-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0023/xyz_prod/prod_OXGHOYKJQNHWOZ-UHFFFAOYSA-N__OEKOTCPWXRCUOR-UHFFFAOYSA-N.xyz,
DKDUDGKKIHKPFW-YZHSZULSSA-N__FPERANCMPLPMGW-NLYITROOSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0023/xyz_prod/prod_DKDUDGKKIHKPFW-YZHSZULSSA-N__FPERANCMPLPMGW-NLYITROOSA-N.xyz,
FPERANCMPLPMGW-NLYITROOSA-N__DKDUDGKKIHKPFW-YZHSZULSSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0023/xyz_prod/prod_FPERANCMPLPMGW-NLYITROOSA-N__DKDUDGKKIHKPFW-YZHSZULSSA-N.xyz,
LNBYWKPBAWBITH-UHFFFAOYSA-N__QLABVWDQSFKVFT-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_LNBYWKPBAWBITH-UHFFFAOYSA-N__QLABVWDQSFKVFT-UHFFFAOYSA-N.xyz,
QLABVWDQSFKVFT-UHFFFAOYSA-N__LNBYWKPBAWBITH-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_QLABVWDQSFKVFT-UHFFFAOYSA-N__LNBYWKPBAWBITH-UHFFFAOYSA-N.xyz,
WAEFHEJJGGLRRK-UHFFFAOYSA-N__GUVQFOLVSYGCTG-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_WAEFHEJJGGLRRK-UHFFFAOYSA-N__GUVQFOLVSYGCTG-UHFFFAOYSA-N.xyz,
ZIHMKXOMCSCWJB-AHRBEJICSA-N__KQXJCTJAUZBYPX-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_ZIHMKXOMCSCWJB-AHRBEJICSA-N__KQXJCTJAUZBYPX-UHFFFAOYSA-N.xyz,
GUVQFOLVSYGCTG-UHFFFAOYSA-N__WAEFHEJJGGLRRK-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_GUVQFOLVSYGCTG-UHFFFAOYSA-N__WAEFHEJJGGLRRK-UHFFFAOYSA-N.xyz,
KQXJCTJAUZBYPX-UHFFFAOYSA-N__ZIHMKXOMCSCWJB-AHRBEJICSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_KQXJCTJAUZBYPX-UHFFFAOYSA-N__ZIHMKXOMCSCWJB-AHRBEJICSA-N.xyz,
HSUQYQOKSHONQW-UHFFFAOYSA-N__RZWMFMFOWONEQY-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_HSUQYQOKSHONQW-UHFFFAOYSA-N__RZWMFMFOWONEQY-UHFFFAOYSA-N.xyz,
RZWMFMFOWONEQY-UHFFFAOYSA-N__HSUQYQOKSHONQW-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_RZWMFMFOWONEQY-UHFFFAOYSA-N__HSUQYQOKSHONQW-UHFFFAOYSA-N.xyz,
LMULYWVYCTZZIH-UHFFFAOYSA-N__ISOFDMIQTLOWJL-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_LMULYWVYCTZZIH-UHFFFAOYSA-N__ISOFDMIQTLOWJL-UHFFFAOYSA-N.xyz,
ISOFDMIQTLOWJL-UHFFFAOYSA-N__LMULYWVYCTZZIH-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_ISOFDMIQTLOWJL-UHFFFAOYSA-N__LMULYWVYCTZZIH-UHFFFAOYSA-N.xyz,
OAASAZVUODPWTQ-UHFFFAOYSA-N__PDXFANPJURPCCV-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_OAASAZVUODPWTQ-UHFFFAOYSA-N__PDXFANPJURPCCV-UHFFFAOYSA-N.xyz,
PDXFANPJURPCCV-UHFFFAOYSA-N__OAASAZVUODPWTQ-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_PDXFANPJURPCCV-UHFFFAOYSA-N__OAASAZVUODPWTQ-UHFFFAOYSA-N.xyz,
KJESHYZKNNVJCA-ONEGZZNKSA-N__GTTXZKNGOCZNQO-IAGOWNOFSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_KJESHYZKNNVJCA-ONEGZZNKSA-N__GTTXZKNGOCZNQO-IAGOWNOFSA-N.xyz,
GTTXZKNGOCZNQO-IAGOWNOFSA-N__KJESHYZKNNVJCA-ONEGZZNKSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_GTTXZKNGOCZNQO-IAGOWNOFSA-N__KJESHYZKNNVJCA-ONEGZZNKSA-N.xyz,
NBBJMCUNIZZDMG-UHFFFAOYSA-N__VJLMFSJUEAYQBU-RLDCUGIHSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_NBBJMCUNIZZDMG-UHFFFAOYSA-N__VJLMFSJUEAYQBU-RLDCUGIHSA-N.xyz,
XLVOQKYHLPAOCM-HRTDOOMSSA-N__FBPNUZLMODFKHD-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_XLVOQKYHLPAOCM-HRTDOOMSSA-N__FBPNUZLMODFKHD-UHFFFAOYSA-N.xyz,
VJLMFSJUEAYQBU-RLDCUGIHSA-N__NBBJMCUNIZZDMG-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_VJLMFSJUEAYQBU-RLDCUGIHSA-N__NBBJMCUNIZZDMG-UHFFFAOYSA-N.xyz,
FBPNUZLMODFKHD-UHFFFAOYSA-N__XLVOQKYHLPAOCM-HRTDOOMSSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_FBPNUZLMODFKHD-UHFFFAOYSA-N__XLVOQKYHLPAOCM-HRTDOOMSSA-N.xyz,
CLDCJQHZUBGXLA-UHFFFAOYSA-N__IDIPEATZXGZBFX-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_CLDCJQHZUBGXLA-UHFFFAOYSA-N__IDIPEATZXGZBFX-UHFFFAOYSA-N.xyz,
IDIPEATZXGZBFX-UHFFFAOYSA-N__CLDCJQHZUBGXLA-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_IDIPEATZXGZBFX-UHFFFAOYSA-N__CLDCJQHZUBGXLA-UHFFFAOYSA-N.xyz,
HHXUHDCZFCHWCS-VYAYZGMFSA-N__CZZNMNMZPLJFSO-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_HHXUHDCZFCHWCS-VYAYZGMFSA-N__CZZNMNMZPLJFSO-UHFFFAOYSA-N.xyz,
CZZNMNMZPLJFSO-UHFFFAOYSA-N__HHXUHDCZFCHWCS-VYAYZGMFSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_CZZNMNMZPLJFSO-UHFFFAOYSA-N__HHXUHDCZFCHWCS-VYAYZGMFSA-N.xyz,
HSUQYQOKSHONQW-UHFFFAOYSA-N__KVQCRAUYBOSVGL-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_HSUQYQOKSHONQW-UHFFFAOYSA-N__KVQCRAUYBOSVGL-UHFFFAOYSA-N.xyz,
KVQCRAUYBOSVGL-UHFFFAOYSA-N__HSUQYQOKSHONQW-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_KVQCRAUYBOSVGL-UHFFFAOYSA-N__HSUQYQOKSHONQW-UHFFFAOYSA-N.xyz,
MUJROVSBJXUCQV-KYJUHHDHSA-N__MFTXIWJAKACWDM-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_MUJROVSBJXUCQV-KYJUHHDHSA-N__MFTXIWJAKACWDM-UHFFFAOYSA-N.xyz,
MFTXIWJAKACWDM-UHFFFAOYSA-N__MUJROVSBJXUCQV-KYJUHHDHSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_MFTXIWJAKACWDM-UHFFFAOYSA-N__MUJROVSBJXUCQV-KYJUHHDHSA-N.xyz,
IPTMVLHUTWVYGZ-SFVWDYPZSA-N__AERORUZSLZRNSK-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_IPTMVLHUTWVYGZ-SFVWDYPZSA-N__AERORUZSLZRNSK-UHFFFAOYSA-N.xyz,
AERORUZSLZRNSK-UHFFFAOYSA-N__IPTMVLHUTWVYGZ-SFVWDYPZSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_AERORUZSLZRNSK-UHFFFAOYSA-N__IPTMVLHUTWVYGZ-SFVWDYPZSA-N.xyz,
QJIHLKQEDOWOBW-UHFFFAOYSA-N__LUEOULWRAHNSNY-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_QJIHLKQEDOWOBW-UHFFFAOYSA-N__LUEOULWRAHNSNY-UHFFFAOYSA-N.xyz,
LUEOULWRAHNSNY-UHFFFAOYSA-N__QJIHLKQEDOWOBW-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_LUEOULWRAHNSNY-UHFFFAOYSA-N__QJIHLKQEDOWOBW-UHFFFAOYSA-N.xyz,
IYLNRCJOVIVOAE-UHFFFAOYSA-N__LDGAPDXDBVKJMZ-MDZDMXLPSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_IYLNRCJOVIVOAE-UHFFFAOYSA-N__LDGAPDXDBVKJMZ-MDZDMXLPSA-N.xyz,
SBBWYPBMMXFXRS-JTQLQIEISA-N__AXRWQAUUTZEPPM-SHABUIRWSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_SBBWYPBMMXFXRS-JTQLQIEISA-N__AXRWQAUUTZEPPM-SHABUIRWSA-N.xyz,
AXRWQAUUTZEPPM-SHABUIRWSA-N__SBBWYPBMMXFXRS-JTQLQIEISA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_AXRWQAUUTZEPPM-SHABUIRWSA-N__SBBWYPBMMXFXRS-JTQLQIEISA-N.xyz,
LDGAPDXDBVKJMZ-MDZDMXLPSA-N__IYLNRCJOVIVOAE-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_LDGAPDXDBVKJMZ-MDZDMXLPSA-N__IYLNRCJOVIVOAE-UHFFFAOYSA-N.xyz,
YTLXUBYQDRLWPF-PLNGDYQASA-N__POFJORQUWGXUFG-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_YTLXUBYQDRLWPF-PLNGDYQASA-N__POFJORQUWGXUFG-UHFFFAOYSA-N.xyz,
POFJORQUWGXUFG-UHFFFAOYSA-N__YTLXUBYQDRLWPF-PLNGDYQASA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_POFJORQUWGXUFG-UHFFFAOYSA-N__YTLXUBYQDRLWPF-PLNGDYQASA-N.xyz,
NSCVIKVDDRLCEA-IHIHIGAHSA-N__JIORHNILSCVUTF-BJTSRKKDSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_NSCVIKVDDRLCEA-IHIHIGAHSA-N__JIORHNILSCVUTF-BJTSRKKDSA-N.xyz,
JIORHNILSCVUTF-BJTSRKKDSA-N__NSCVIKVDDRLCEA-IHIHIGAHSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0024/xyz_prod/prod_JIORHNILSCVUTF-BJTSRKKDSA-N__NSCVIKVDDRLCEA-IHIHIGAHSA-N.xyz,
QFCDRBBFRKLMHQ-UHFFFAOYSA-N__MHBOVIQJPSQPMK-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0025/xyz_prod/prod_QFCDRBBFRKLMHQ-UHFFFAOYSA-N__MHBOVIQJPSQPMK-UHFFFAOYSA-N.xyz,
MHBOVIQJPSQPMK-UHFFFAOYSA-N__QFCDRBBFRKLMHQ-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0025/xyz_prod/prod_MHBOVIQJPSQPMK-UHFFFAOYSA-N__QFCDRBBFRKLMHQ-UHFFFAOYSA-N.xyz,
LDFKULXKYPZSIU-UHFFFAOYSA-N__FYKDDEUSNJAKNY-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0025/xyz_prod/prod_LDFKULXKYPZSIU-UHFFFAOYSA-N__FYKDDEUSNJAKNY-UHFFFAOYSA-N.xyz,
FYKDDEUSNJAKNY-UHFFFAOYSA-N__LDFKULXKYPZSIU-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0025/xyz_prod/prod_FYKDDEUSNJAKNY-UHFFFAOYSA-N__LDFKULXKYPZSIU-UHFFFAOYSA-N.xyz,
RZTYAECJYXYQGG-UHFFFAOYSA-N__WWKMSEXGFDPZSX-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0025/xyz_prod/prod_RZTYAECJYXYQGG-UHFFFAOYSA-N__WWKMSEXGFDPZSX-UHFFFAOYSA-N.xyz,
IHSCVTPHQHBWMZ-ZPDQPEGFSA-N__MCWWLXPEOKPSFV-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0025/xyz_prod/prod_IHSCVTPHQHBWMZ-ZPDQPEGFSA-N__MCWWLXPEOKPSFV-UHFFFAOYSA-N.xyz,
MCWWLXPEOKPSFV-UHFFFAOYSA-N__IHSCVTPHQHBWMZ-ZPDQPEGFSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0025/xyz_prod/prod_MCWWLXPEOKPSFV-UHFFFAOYSA-N__IHSCVTPHQHBWMZ-ZPDQPEGFSA-N.xyz,
WWKMSEXGFDPZSX-UHFFFAOYSA-N__RZTYAECJYXYQGG-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0025/xyz_prod/prod_WWKMSEXGFDPZSX-UHFFFAOYSA-N__RZTYAECJYXYQGG-UHFFFAOYSA-N.xyz,
LAZRPXNOSGQDDS-UHFFFAOYSA-N__JFTABPCETWVXLD-DUIFPFAGSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0025/xyz_prod/prod_LAZRPXNOSGQDDS-UHFFFAOYSA-N__JFTABPCETWVXLD-DUIFPFAGSA-N.xyz,
JFTABPCETWVXLD-DUIFPFAGSA-N__LAZRPXNOSGQDDS-UHFFFAOYSA-N,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0025/xyz_prod/prod_JFTABPCETWVXLD-DUIFPFAGSA-N__LAZRPXNOSGQDDS-UHFFFAOYSA-N.xyz,
